student_id,age,gender,baseline_intelligence
2591,22,Female,95.57270723454576
2592,19,Female,95.30565690209052
2593,21,Male,71.17021061818923
2594,18,Male,114.03528433485084
2595,21,Female,103.78554035964527
2596,17,Male,122.66595691423944
2597,23,Male,107.66666108608145
2598,17,Male,98.89605099913304
2599,22,Female,77.70978214949531
2600,24,Male,75.49355286440237
2601,16,Male,115.72522337845129
2602,23,Female,108.42322695304351
2603,22,Female,121.9809990360801
2604,21,Female,113.96872509230792
2605,21,Male,94.43303913818633
2606,21,Male,65.49873955735362
2607,24,Female,109.06780325878532
2608,17,Male,84.75850364921465
2609,16,Male,97.23546944835867
2610,21,Male,106.18166416711514
2611,23,Male,90.54031781978182
2612,18,Female,87.62249730664813
2613,16,Female,95.39234100502262
2614,24,Male,69.30728844042763
2615,16,Female,84.49465792434673
2616,18,Male,84.27787986714333
2617,23,Male,96.46228019366902
2618,18,Female,85.79263560571644
2619,19,Female,92.26268351988239
2620,23,Male,93.32553074761165
2621,16,Male,131.91528490185732
2622,21,Male,111.5435687267566
2623,16,Male,98.19426204314976
2624,16,Female,106.73617257656697
2625,23,Female,113.81074057184014
2626,19,Male,104.31654174347405
2627,16,Male,84.49166198465318
2628,22,Female,97.94485668074037
2629,20,Male,85.36161486027791
2630,20,Female,95.0638123997192
2631,16,Male,97.61701462888024
2632,21,Female,115.78869455658396
2633,24,Male,88.08819743630498
2634,24,Male,86.88651746236732
2635,23,Male,89.24599302621785
2636,20,Female,90.86490886280828
2637,16,Female,95.22747035408143
2638,24,Male,104.93984999025595
2639,16,Male,88.22337901535454
2640,23,Male,101.72338314998737
2641,20,Male,101.90877722303405
2642,18,Female,108.30513732607751
2643,22,Female,96.8383802455735
2644,22,Female,112.48126937425896
2645,24,Male,105.53546809204568
2646,22,Male,104.86269892573216
2647,18,Female,91.73968090296448
2648,16,Male,104.11845097989627
2649,23,Female,105.28431823707483
2650,18,Female,91.03615879141557
2651,23,Female,117.91423695042788
2652,23,Female,139.35258849757136
2653,20,Male,90.1430366268537
2654,16,Female,92.94721735975548
2655,22,Male,93.32462444116092
2656,20,Female,80.35656111486512
2657,23,Female,86.85564166399807
2658,24,Female,112.85841964978258
2659,22,Female,98.76979690118684
2660,22,Male,128.78524504270376
2661,16,Male,95.67243934866984
2662,19,Male,106.24526239611887
2663,17,Male,86.43559240097983
2664,17,Female,98.34728054115577
2665,17,Male,101.31731672280686
2666,19,Male,68.43873434484652
2667,16,Female,87.62556247285795
2668,19,Male,109.53895658027375
2669,17,Male,108.74001149830909
2670,20,Male,81.27436938139165
2671,18,Male,94.58557259908514
2672,23,Female,64.45579006378425
2673,19,Female,99.94844410654349
2674,16,Male,118.90449831579377
2675,16,Female,119.5543290479837
2676,18,Male,119.02103189685712
2677,24,Male,107.90452047157237
2678,22,Male,117.37306866215627
2679,17,Female,97.16105869980517
2680,24,Female,92.17194001114014
2681,17,Female,117.10922828797473
2682,18,Female,104.32689343069298
2683,17,Female,73.07143638395063
2684,18,Female,118.24866844176736
2685,21,Male,96.70224470268404
2686,24,Female,89.99311449994954
2687,24,Male,114.68356828692734
2688,22,Male,112.66097839483027
2689,18,Female,85.64679190531405
2690,19,Male,97.64368314490777
2691,21,Male,86.37356405876142
2692,20,Male,86.77082915115005
2693,17,Female,55.10865401884663
2694,21,Female,84.79012063313543
2695,18,Male,97.43279065847696
2696,23,Female,57.50065111376933
2697,17,Male,79.42221323760714
2698,16,Female,109.10577626613754
2699,24,Male,78.8154528362978
2700,18,Male,97.64150916538863
2701,16,Female,75.1995264640731
2702,22,Female,106.14156331482458
2703,20,Female,95.11369001407402
2704,20,Female,86.2348876358578
2705,16,Female,60.33250708943332
2706,24,Male,86.5920166700128
2707,22,Male,109.97112518854362
2708,23,Male,123.25088580432183
2709,24,Female,96.7111359860403
2710,21,Female,98.4987712316315
2711,20,Male,89.83804615287168
2712,21,Male,118.43925042048892
2713,17,Male,96.39011467855318
2714,19,Male,113.40593071363804
2715,18,Female,103.72313529135214
2716,22,Male,101.84357941393935
2717,24,Female,84.6961595920562
2718,20,Male,126.73891951471879
2719,21,Female,121.98900528902138
2720,17,Female,134.11293465515035
2721,18,Female,83.50915072542824
2722,18,Female,103.96045750905323
2723,24,Male,88.10028938624538
2724,22,Male,106.65492429360154
2725,23,Male,104.38334842788974
2726,24,Female,93.7902032931262
2727,21,Male,96.57070309736804
2728,19,Male,131.3615224013788
2729,16,Male,97.97031657357542
2730,23,Female,66.96135014410322
2731,22,Female,91.95773386202319
2732,17,Female,83.57096391885229
2733,23,Male,86.20349260147972
2734,20,Male,110.64021414023223
2735,22,Male,113.36369089105592
2736,19,Female,87.35428577500241
2737,20,Male,91.73972906176421
2738,23,Female,89.5276172474292
2739,16,Female,122.77156345592707
2740,16,Female,113.81198279133928
2741,19,Female,110.15411100475369
2742,18,Male,84.51914029918922
2743,17,Male,74.36111003954022
2744,18,Female,118.45715927527444
2745,16,Male,128.78375112394076
2746,16,Female,73.65145606998226
2747,21,Male,133.62230177684546
2748,20,Male,98.40981770209844
2749,23,Female,102.52261643509792
2750,17,Female,80.2317108353561
2751,19,Female,73.37862024026464
2752,23,Female,66.04295680430562
2753,21,Male,115.462335586476
2754,16,Female,98.75895202332046
2755,19,Male,106.91173611571624
2756,16,Female,116.99675428214125
2757,17,Male,98.56300677981504
2758,20,Female,125.3419986499922
2759,23,Male,87.61878907536452
2760,23,Male,93.73580911966151
2761,18,Male,86.45767375186541
2762,19,Female,112.5325938513098
2763,21,Female,116.70340106320256
2764,18,Female,93.20616319082667
2765,17,Female,79.1027897267769
2766,21,Male,118.45917001362585
2767,20,Male,86.78876308256336
2768,20,Male,93.95798570133952
2769,20,Female,83.90115076424068
2770,20,Male,104.31187842185244
2771,18,Male,88.45056883743118
2772,22,Female,110.52111036306012
2773,21,Female,91.60360360416196
2774,19,Male,108.0676689701151
2775,17,Female,86.1297261706707
2776,24,Female,118.39394316153223
2777,16,Female,92.50146097303075
2778,19,Female,101.35102305628651
2779,16,Male,82.18149431748876
2780,21,Male,99.75879831009422
2781,19,Male,82.73818784037785
2782,20,Male,99.34157624534792
2783,20,Male,85.57700647706073
2784,24,Female,97.66971820811385
2785,16,Male,106.98881531945847
2786,17,Male,79.41492389794061
2787,21,Female,99.34707175035467
2788,20,Female,106.12464384555275
2789,22,Female,106.06107576473569
2790,18,Male,128.77573615756017
2791,18,Female,88.83237340546364
2792,17,Female,99.95787237894258
2793,18,Female,126.21582686355879
2794,16,Male,79.40115675455782
2795,20,Female,65.5368023615089
2796,20,Female,108.03357492843679
2797,22,Male,115.64835342406506
2798,19,Female,68.34965829719317
2799,18,Male,95.20298743377865
2800,16,Male,84.73095056404183
2801,23,Female,104.6451291790279
2802,18,Male,99.49228609432355
2803,17,Female,119.63419199644309
2804,19,Female,79.8271693649994
2805,18,Female,105.79050165171641
2806,16,Female,109.32418382882305
2807,18,Male,100.75513951520573
2808,17,Female,69.8965897173296
2809,23,Female,106.23309776965314
2810,21,Female,89.0401675540864
2811,24,Male,73.85085248007334
2812,23,Male,105.53804093154257
2813,18,Female,111.50802512302198
2814,20,Male,90.76900487162771
2815,22,Male,112.50762469343893
2816,20,Female,112.6582178210886
2817,23,Female,99.73818490801358
2818,20,Female,108.94508027563992
2819,16,Female,114.6453965257715
2820,20,Female,107.87569710804462
2821,19,Male,65.69522761702311
2822,21,Female,62.19477288494465
2823,18,Female,115.99093749003663
2824,20,Female,89.673735846228
2825,17,Female,92.5606292074632
2826,21,Female,128.34990986390034
2827,21,Male,88.99480173549209
2828,20,Female,97.92303564053296
2829,21,Male,100.18702656679586
2830,22,Female,96.80565158388144
2831,20,Female,120.1612213513271
2832,16,Female,94.38095165155158
2833,23,Male,110.79025966495361
2834,19,Female,101.05390880271048
2835,24,Female,114.50398514356282
2836,21,Female,79.42076091573283
2837,16,Female,66.1965601185614
2838,18,Female,100.44623480209407
2839,18,Female,87.2882452449895
2840,19,Female,121.97319871935696
2841,21,Male,98.75401619225099
2842,22,Female,103.29661495217226
2843,19,Female,95.38952553142336
2844,21,Female,90.22989100966805
2845,16,Male,100.86260109117714
2846,23,Male,115.22088160960594
2847,22,Female,95.31119700802567
2848,24,Male,94.2576154088459
2849,18,Female,112.07225267438989
2850,17,Female,74.73004977888436
2851,16,Male,117.82708499529926
2852,18,Female,87.90469333462224
2853,20,Male,114.16841718267432
2854,17,Male,104.40768055917393
2855,18,Male,68.74088777602357
2856,19,Female,100.17809027066482
2857,22,Female,119.71422368630729
2858,18,Female,95.44671767959498
2859,24,Female,96.8236636322352
2860,23,Female,88.48884757711399
2861,19,Female,117.93266745207323
2862,16,Female,93.05624580505526
2863,16,Male,126.87295023997456
2864,16,Female,117.3300257047814
2865,16,Female,119.97915497660107
2866,23,Female,101.20260083088193
2867,18,Male,92.70510701003853
2868,21,Male,107.17637608374214
2869,18,Male,123.27987446330863
2870,20,Female,126.59860917502657
2871,22,Male,72.14204633278209
2872,17,Male,140.57196086073822
2873,21,Female,103.7821389359666
2874,21,Female,111.68696832831282
2875,18,Female,86.57075360465447
2876,21,Male,85.53735242639156
2877,20,Female,78.41771280323906
2878,17,Female,125.55478274388128
2879,24,Female,89.67889997977991
2880,23,Female,98.62160216915112
2881,18,Female,95.47954690563192
2882,23,Female,84.68758470488858
2883,24,Male,97.01567789716171
2884,18,Female,101.31850015531506
2885,18,Male,118.73166875239207
2886,17,Male,84.11350995558251
2887,23,Female,91.24748742752875
2888,16,Male,108.2516109017267
2889,23,Male,100.68086417001136
2890,22,Male,100.95717593325662
2891,22,Female,85.43390156275785
2892,18,Male,111.67692989729295
2893,16,Male,121.20435933337708
2894,19,Male,119.81749839392634
2895,24,Male,97.09577967543636
2896,20,Female,61.255652189850885
2897,16,Female,103.50596251974174
2898,20,Male,101.50465449367195
2899,23,Female,84.72822089546385
2900,23,Female,87.67514108110198
2901,20,Male,85.06664127369102
2902,24,Female,104.11786344676763
2903,16,Female,87.66391568859135
2904,19,Male,102.4763118882571
2905,18,Male,135.6481169657318
2906,17,Female,97.21240124345256
2907,23,Female,82.59949617710814
2908,22,Female,78.19983302784985
2909,24,Female,104.95103256052681
2910,17,Male,130.04340275126128
2911,19,Male,86.47600019337439
2912,21,Male,67.67550794221468
2913,18,Male,125.61198868755466
2914,23,Male,137.7438162824012
2915,18,Female,111.35088610416416
2916,17,Female,106.45831494457362
2917,18,Male,101.00088278733209
2918,21,Male,110.21531152243939
2919,17,Male,109.52207698177321
2920,23,Female,104.244802144684
2921,16,Female,85.71536166736531
2922,22,Female,104.16542350652115
2923,17,Male,98.52380116795939
2924,21,Male,87.96926130612499
2925,17,Male,104.13039968849499
2926,17,Male,92.7070398590907
2927,23,Male,101.01602835951249
2928,17,Female,106.84732405729129
2929,22,Male,108.97230424694601
2930,18,Female,93.07662813097882
2931,23,Female,106.75587787232497
2932,22,Female,110.24771060345003
2933,23,Female,114.60827579984307
2934,22,Female,104.57291248763458
2935,21,Male,109.08023024567744
2936,22,Male,93.67899845345464
2937,20,Male,138.65379626561972
2938,22,Female,99.0383245533986
2939,16,Female,116.81777184505454
2940,16,Female,92.69861080208963
2941,24,Female,105.62130809803762
2942,20,Female,105.06136413835398
2943,20,Female,107.91720826905366
2944,18,Male,87.27995712772635
2945,20,Female,105.841636718601
2946,18,Female,92.75688008624056
2947,24,Male,112.29186242758657
2948,24,Female,86.82656620512394
2949,21,Male,104.58849672673824
2950,16,Male,99.57538466048891
2951,22,Male,127.82358777819496
2952,22,Female,116.76681002252637
2953,19,Male,120.5874600582618
2954,23,Male,88.4266733498708
2955,21,Female,94.2495550100176
2956,19,Male,99.93897529901976
2957,19,Female,117.1683812707933
2958,17,Female,105.6411444101197
2959,17,Male,88.76233638195625
2960,19,Female,89.39638276901428
2961,20,Female,117.88707314709896
2962,23,Male,106.12510080548962
2963,21,Male,100.78692032432178
2964,19,Male,99.54419183711309
2965,22,Male,113.43093491031637
2966,23,Female,84.18437192388504
2967,17,Male,100.77791607045786
2968,22,Male,101.67431838765187
2969,17,Male,81.31134776874512
2970,17,Female,96.88897886518204
2971,23,Female,134.29786614871864
2972,17,Female,87.47488394266138
2973,24,Female,101.8905993960372
2974,16,Female,68.84307167305597
2975,24,Male,97.91631235977609
2976,16,Female,83.88438185777977
2977,17,Female,94.72268805078814
2978,21,Female,106.3925017021031
2979,21,Male,83.11351120929945
2980,16,Male,103.61551933213181
2981,22,Female,88.30339556465513
2982,23,Male,79.96819959387982
2983,17,Female,114.74056072143259
2984,23,Male,85.57887529777285
2985,24,Male,93.6424209132827
2986,21,Female,91.43893594686439
2987,20,Male,103.25326096981375
2988,24,Female,100.48453466224663
2989,24,Female,97.52152181272528
2990,16,Female,89.36895467345357
2991,18,Male,96.0204600272342
2992,24,Male,104.40762469275748
2993,17,Female,101.76839341600646
2994,19,Female,116.8265362402578
2995,19,Male,111.44515989876835
2996,17,Female,116.5969758154765
2997,18,Male,120.3011276839293
2998,18,Male,102.80628362698135
2999,16,Male,112.80432128770812
3000,21,Female,105.0353781774059
3001,23,Female,119.90143923332215
3002,18,Male,73.67714860921336
3003,20,Female,95.2665806499701
3004,16,Female,106.15110697473456
3005,22,Male,108.54941248881526
3006,16,Male,99.73542010283317
3007,24,Female,75.06249544049123
3008,23,Male,97.33663584600554
3009,22,Female,112.24307102584763
3010,22,Male,95.26523142665687
3011,20,Male,101.38752426420538
3012,20,Female,128.748239130606
3013,20,Female,97.19683980302655
3014,16,Female,97.63926923681493
3015,23,Female,102.91259317226621
3016,16,Female,103.56308295390662
3017,19,Male,102.01927015508035
3018,24,Male,105.8980117260706
3019,24,Female,82.14901832524004
3020,20,Male,98.18192779078788
3021,19,Female,81.57432806025463
3022,18,Male,100.8395062914728
3023,18,Male,109.06863781484068
3024,20,Female,97.9195475484548
3025,16,Female,85.79742032418572
3026,20,Female,93.53622196408561
3027,21,Male,127.01513664430067
3028,22,Female,121.7454548082004
3029,24,Female,91.86676144821266
3030,18,Female,91.79217846796278
3031,17,Female,98.36828299966326
3032,18,Female,118.5951761872085
3033,24,Female,73.73562092231491
3034,22,Male,91.67241809341358
3035,24,Male,106.16978729841749
3036,17,Male,104.438194254587
3037,20,Male,93.58526059186461
3038,19,Female,96.21562736123927
3039,17,Female,104.96441580677565
3040,24,Male,93.84405549535172
3041,24,Male,84.04834006830532
3042,21,Male,97.218940360472
3043,21,Female,102.84035067720558
3044,23,Female,68.13332531558994
3045,21,Female,105.88334763812735
3046,16,Male,114.6126350348771
3047,19,Male,94.64115941399082
3048,22,Male,94.9132658331262
3049,17,Male,88.92374124187428
3050,24,Male,97.7142359618332
3051,23,Female,91.62742207836394
3052,23,Female,121.71408358095215
3053,22,Female,101.86909663578896
3054,19,Female,67.78732641893677
3055,17,Female,108.55801953200208
3056,18,Male,125.7870973410565
3057,21,Female,107.63602075421518
3058,20,Male,117.85024854392907
3059,23,Female,110.15771834091773
3060,21,Male,114.86475795763445
3061,21,Male,114.13439843204996
3062,16,Male,114.306280983787
3063,19,Male,104.75014137469952
3064,20,Male,74.27450751145963
3065,18,Male,83.66065366314007
3066,24,Female,83.93565215264411
3067,16,Male,62.116056633278724
3068,21,Male,93.47852962759114
3069,21,Female,121.23209864784117
3070,20,Male,78.45435846734583
3071,20,Female,110.92112754257896
3072,20,Female,107.9365594250942
3073,21,Male,103.44953136065904
3074,23,Male,117.73870813621926
3075,17,Female,99.38028845623413
3076,21,Male,122.82286848640122
3077,16,Female,97.00763182815412
3078,19,Male,105.15045851944961
3079,18,Female,97.87596944914694
3080,24,Male,86.14303252869225
3081,18,Male,79.80121745544925
3082,21,Female,108.62862828917486
3083,16,Female,120.20930134302971
3084,21,Female,103.66231692141812
3085,19,Female,107.70927638637274
3086,23,Male,76.68517462740486
3087,24,Female,105.77886725280369
3088,19,Female,68.80621500428066
3089,21,Male,82.06629205048071
3090,16,Male,120.01289221657878
3091,19,Female,100.20475061905096
3092,22,Male,101.58753996514601
3093,16,Female,108.30701902769822
3094,23,Male,111.97195316793976
3095,21,Female,95.93758795694635
3096,20,Male,104.39376072732756
3097,24,Female,98.95731791975652
3098,17,Female,77.02022694610494
3099,20,Male,94.68240267962526
3100,21,Male,106.1957103252694
3101,22,Female,94.22526193066166
3102,20,Female,94.36138746741256
3103,24,Male,111.73298231855931
3104,16,Male,102.41678333156419
3105,22,Male,105.27812728596018
3106,22,Male,75.62914869322606
3107,19,Male,106.72480016013287
3108,24,Male,83.37336676859178
3109,20,Male,99.63218323889929
3110,19,Male,84.05195020828555
3111,22,Male,113.99388171173925
3112,19,Female,127.44411875668419
3113,18,Male,97.78637253404209
3114,24,Male,97.64665636961233
3115,23,Female,115.46124498545234
3116,16,Female,108.57830550082203
3117,22,Female,98.93075889778821
3118,24,Female,105.52314828662024
3119,23,Female,130.44720197075003
3120,23,Female,89.9219439321235
3121,21,Male,91.2117101074312
3122,19,Female,111.91987416278783
3123,23,Female,131.68651576793272
3124,18,Female,102.65823930832609
3125,24,Male,74.35658162546369
3126,17,Female,105.85573096146004
3127,17,Male,92.12577185234451
3128,22,Female,107.14242819858887
3129,19,Female,79.61012243212701
3130,23,Male,77.86315325595973
3131,24,Male,95.54694127138544
3132,22,Female,124.78374836922438
3133,20,Male,79.42574366435187
3134,23,Male,95.19481729256863
3135,19,Female,78.0429413013159
3136,17,Female,104.34808294910697
3137,21,Female,103.32256532815634
3138,24,Male,78.64131292854849
3139,16,Female,119.31595399689945
3140,22,Female,71.16690574747658
3141,24,Male,123.64679363251231
3142,24,Male,120.61703310146655
3143,18,Female,104.58695377676493
3144,20,Male,113.44166976380629
3145,23,Female,97.32835402537273
3146,23,Male,76.89443468601448
3147,19,Female,103.5472830324704
3148,16,Male,76.43623838728166
3149,16,Male,99.83679859740522
3150,19,Male,81.44736116314773
3151,21,Male,114.6312059789332
3152,23,Female,105.70253248923991
3153,21,Male,110.17457881081988
3154,24,Female,105.10438614817154
3155,24,Male,128.21220565413725
3156,17,Male,115.33599668846207
3157,16,Female,125.5543275552281
3158,17,Male,86.49924487586458
3159,20,Male,91.86122039014606
3160,19,Female,63.650334233716585
3161,19,Male,94.114179377878
3162,24,Female,99.46676623814925
3163,23,Male,106.51468100353922
3164,21,Male,92.03586421633392
3165,16,Male,111.04601680283271
3166,17,Female,109.99514476362319
3167,21,Male,92.89641835091186
3168,17,Male,85.6235184212293
3169,20,Male,100.98861728815791
3170,20,Male,101.48983276057359
3171,21,Male,90.88391872213849
3172,21,Male,96.11187187052853
3173,21,Male,78.73211213195128
3174,17,Male,110.17825830894165
3175,18,Male,110.42099282339113
3176,21,Female,100.73480805279914
3177,23,Male,111.48253016317047
3178,16,Female,101.96734771417981
3179,16,Female,124.24399105283655
3180,17,Female,80.55387543864441
3181,21,Male,103.02685647377785
3182,24,Female,113.55023122985985
3183,19,Female,122.38150038744007
3184,18,Female,111.88862639120195
3185,23,Male,84.43029391393615
3186,24,Female,75.17426897358216
3187,20,Male,97.45184411472732
3188,24,Female,105.42577465004095
3189,17,Female,114.17102580017442
3190,18,Male,83.56795067416965
3191,22,Male,109.16107088521863
3192,22,Female,59.83557604058875
3193,21,Female,88.9075937046672
3194,21,Female,112.90416136938006
3195,17,Male,82.1318406291922
3196,21,Male,83.44625334242188
3197,19,Female,92.11865465270799
3198,18,Female,102.65488316383346
3199,17,Male,83.27117611374052
3200,16,Male,99.51574454044818
3201,20,Female,93.51732235756505
3202,17,Male,117.36897999402579
3203,17,Female,92.7432886424567
3204,22,Male,100.42509227330324
3205,23,Female,102.49505675260517
3206,23,Female,93.70394062964084
3207,19,Female,111.5455197149371
3208,16,Male,114.66420365923787
3209,22,Female,92.66551660212899
3210,16,Female,104.39680458541353
3211,19,Male,86.08706588720997
3212,23,Female,108.45702549251828
3213,17,Female,103.49234593195116
3214,21,Female,94.54089034978917
3215,21,Male,104.94898605775109
3216,24,Male,108.89283497655516
3217,20,Male,118.45581719653046
3218,19,Male,105.96223263843527
3219,20,Female,113.32615548525615
3220,20,Male,128.5728304339267
3221,23,Male,84.49051390042524
3222,23,Male,117.56983694836778
3223,17,Female,86.81277093595372
3224,22,Female,89.29824236778987
3225,23,Female,99.82300491135018
3226,21,Male,90.30953750765794
3227,20,Female,87.8015194056988
3228,24,Female,99.09392893633336
3229,18,Male,95.00126526518383
3230,19,Female,90.02045916355813
3231,24,Male,85.71075925877304
3232,21,Male,121.37723938713174
3233,23,Female,81.99699558253661
3234,22,Male,97.48480650339091
3235,17,Male,116.76884022515074
3236,18,Male,112.14320949363346
3237,16,Male,103.50572420942069
3238,24,Male,90.64537089832939
3239,22,Male,99.7186890066137
3240,16,Female,83.13894451529576
3241,18,Male,95.72298076998342
3242,19,Male,95.49598283759045
3243,19,Male,96.94445375991394
3244,20,Male,88.17985198003872
3245,18,Female,74.56178356383414
3246,18,Female,118.77779882173664
3247,16,Male,115.44654396031328
3248,22,Female,113.11981457776848
3249,16,Male,105.67628887732403
3250,17,Male,102.55543851381377
3251,19,Male,89.5947191620489
3252,19,Male,91.19760544689562
3253,20,Female,121.83033205493193
3254,17,Female,125.24361017146624
3255,19,Male,97.22869898533848
3256,16,Male,100.05646263000008
3257,17,Female,110.9848233286409
3258,16,Female,101.40199843060368
3259,19,Male,102.53551832297397
3260,19,Female,99.10301106957691
3261,22,Male,85.93246143172809
3262,24,Female,94.40481429277489
3263,24,Female,97.9950063336697
3264,20,Female,62.1984897802145
3265,16,Female,101.31269890913734
3266,16,Male,134.83848819142042
3267,21,Male,93.55946382867366
3268,17,Female,100.49689277068583
3269,23,Male,87.39271042823209
3270,24,Female,83.59151064869789
3271,19,Female,95.34862425272148
3272,20,Male,109.4468982188016
3273,23,Male,96.49369869981808
3274,18,Male,94.38884112404374
3275,20,Female,107.4339357234654
3276,18,Male,103.0014567763611
3277,18,Male,104.18910761356796
3278,18,Male,117.85441661689111
3279,22,Male,115.96951343758305
3280,22,Female,122.43610041290408
3281,22,Female,81.80752583561562
3282,23,Female,112.85883148965294
3283,20,Female,124.68734399827628
3284,20,Female,75.51015990179457
3285,19,Female,99.69858404981596
3286,22,Female,91.85098985260974
3287,19,Male,99.6349710060823
3288,17,Female,117.20467423711497
3289,19,Female,79.06396740896786
3290,23,Female,103.67481572758766
3291,24,Female,91.53076816756005
3292,18,Male,117.66462427277827
3293,22,Female,106.31401633186431
3294,24,Female,97.63380087961878
3295,19,Male,89.22824546359861
3296,18,Female,139.86882839777698
3297,20,Female,104.19832840515481
3298,16,Female,78.70068291983414
3299,18,Female,87.83886864627559
3300,23,Female,106.18922934623782
3301,23,Female,89.04960587729641
3302,19,Female,90.89487850432963
3303,17,Male,114.78888725631681
3304,23,Male,113.46114453462164
3305,23,Female,91.4318940334724
3306,19,Male,117.56282796224227
3307,18,Female,89.34076720878656
3308,17,Male,125.40311728353328
3309,24,Female,108.06318703834854
3310,16,Male,104.35272576863018
3311,22,Female,94.22794999074522
3312,20,Male,90.870224437391
3313,23,Male,65.10252447135998
3314,19,Female,95.58781447605847
3315,22,Female,99.84256755852982
3316,20,Male,72.60847719674923
3317,20,Male,112.35075893636318
3318,24,Female,97.59442770430957
3319,24,Male,118.22068138390935
3320,24,Female,89.74509371615312
3321,21,Male,118.54631172709378
3322,21,Male,93.26453645711614
3323,20,Female,99.24572247013761
3324,24,Female,103.2342286240314
3325,23,Female,99.37507347779992
3326,22,Male,104.56535144477186
3327,22,Male,71.1317733885088
3328,21,Male,97.90918380575116
3329,20,Female,98.79367152455762
3330,19,Male,70.20278699534856
3331,18,Male,109.63705564169899
3332,18,Female,86.3296989779526
3333,21,Male,114.13493835468972
3334,19,Male,101.28927490942093
3335,21,Female,91.38577184349587
3336,18,Female,115.07038087794427
3337,19,Female,124.92800580413954
3338,24,Female,100.57760101419545
3339,20,Female,120.62329136715849
3340,22,Female,97.35810094844376
3341,17,Female,114.43482786298128
3342,20,Female,94.48784196697521
3343,24,Female,127.38837668744279
3344,18,Male,116.15960934437543
3345,24,Female,107.05517112488249
3346,21,Female,61.99193199692792
3347,19,Male,106.73224962100788
3348,22,Female,81.47600551560589
3349,23,Male,105.29879511321519
3350,21,Male,119.16248782958297
3351,20,Female,110.3349545052092
3352,21,Male,112.8806860872297
3353,20,Female,94.40464825734742
3354,23,Female,77.13098933169539
3355,16,Male,88.42829262117763
3356,22,Male,95.05395324866056
3357,17,Male,99.78909069698943
3358,24,Female,119.03691945218816
3359,16,Female,110.95866804163225
3360,21,Male,133.29587832438233
3361,24,Female,84.98069008585
3362,16,Female,117.45951735222856
3363,19,Male,113.130341160187
3364,19,Male,98.25156767201142
3365,24,Male,85.58550942518384
3366,20,Male,90.76781244391738
3367,20,Male,90.04665694348881
3368,21,Male,125.66001612281167
3369,16,Male,112.4237568749362
3370,16,Male,112.98484423548292
3371,24,Male,101.3151047395096
3372,18,Male,96.56805972223117
3373,19,Female,105.06003698282919
3374,16,Female,101.53698039389583
3375,24,Male,98.55955455103502
3376,23,Female,105.50033313482463
3377,17,Female,84.0117498825637
3378,23,Female,104.00514288520627
3379,22,Female,98.33800071669832
3380,21,Female,89.2807561164626
3381,16,Female,109.6094090122634
3382,22,Male,126.92774033711443
3383,22,Male,119.17104567487587
3384,24,Female,95.76077595380397
3385,16,Female,109.9659622058585
3386,17,Male,112.65080219784176
3387,24,Female,101.78757644402667
3388,24,Female,99.6400779496884
3389,21,Female,105.1563914176759
3390,21,Female,137.6886825109771
3391,19,Female,103.85975937049847
3392,19,Male,80.98868661632716
3393,20,Male,84.30560408471149
3394,18,Female,97.432126234121
3395,16,Male,81.29674190441554
3396,16,Female,98.01223414028344
3397,22,Female,133.37815996580363
3398,16,Female,92.32851143781083
3399,16,Female,83.69074974708474
3400,18,Female,96.8863243280548
3401,19,Female,98.44076850905714
3402,19,Female,85.16758896689879
3403,17,Female,81.42452153309318
3404,16,Female,120.34376570047876
3405,18,Male,107.5114605294725
3406,19,Female,92.75889809686963
3407,18,Male,82.66892993823531
3408,23,Male,92.23837510867715
3409,16,Female,81.6094611896894
3410,17,Male,91.30776538754242
3411,22,Female,131.00362010658168
3412,19,Female,103.58281819729771
3413,23,Female,90.72975770397063
3414,18,Female,110.1930339279063
3415,21,Male,86.04935156386736
3416,24,Male,93.91562797482871
3417,16,Female,72.18742831181271
3418,16,Male,119.11103572549077
3419,23,Male,96.97405903057933
3420,18,Male,87.71853262831867
3421,20,Female,109.74236134033447
3422,16,Male,84.28417524494996
3423,20,Male,85.19598079583879
3424,21,Male,94.31428028388557
3425,23,Female,82.03723203828724
3426,18,Male,90.19826989224758
3427,18,Male,97.02763632036805
3428,24,Female,98.38187926885772
3429,19,Male,80.13048228286904
3430,19,Female,96.33505233981266
3431,22,Female,108.7100098051636
3432,17,Female,111.21154510809662
3433,23,Female,92.53709827560657
3434,21,Female,97.16741070106114
3435,18,Female,96.28270299224873
3436,24,Male,79.12456579552878
3437,20,Female,91.89762140481693
3438,23,Male,111.9434244566514
3439,22,Male,112.18172188274168
3440,23,Female,106.17838115826225
3441,22,Male,60.08176402841931
3442,18,Male,88.27730974804601
3443,17,Male,107.0139165102142
3444,22,Female,125.68588927522654
3445,18,Male,99.78159874571236
3446,18,Male,101.43809360290793
3447,17,Female,98.30272398533452
3448,19,Male,80.40211162345729
3449,23,Male,105.27889614933515
3450,16,Male,77.17978529063366
3451,16,Female,98.72137816237482
3452,20,Male,101.33574672855936
3453,20,Male,100.73947413489111
3454,16,Female,80.52389261659252
3455,21,Female,89.36460020735791
3456,16,Female,110.3310400965188
3457,20,Male,101.09286730227926
3458,24,Female,89.46289062924382
3459,20,Female,83.93300404249699
3460,21,Female,112.04215375034198
3461,23,Male,100.51544486907505
3462,16,Female,83.0386246578398
3463,17,Female,97.17023468614224
3464,24,Female,87.9083848986646
