student_id,hours_studied,attendance,assignments_completed,sleep_hours,social_media_time,final_score
5499,5.6930498441220205,90.01702038369211,7,7.241624100688901,0.9810983777976334,72.0679300631312
5500,6.31722418326584,83.48879230186819,13,5.99120950096308,3.560934281463089,70.91736595566756
5501,,82.51705846322167,5,5.122848667235264,3.2800182710736547,52.95147016702934
5502,0.5116550644547591,71.04124764338971,8,4.883790582981175,1.881875710882333,44.83967479520782
5503,2.3285855687609427,98.0957650705644,19,7.62020966097934,2.890730301931116,88.0675504057015
5504,4.920017294320828,63.709458397462384,10,7.752924577099509,3.333458952803328,62.04703252690946
5505,3.1023528374470475,78.88527505077263,10,4.9785011082404385,0.3099102266486964,63.97290020489651
5506,1.8176359776119422,65.45275787363087,7,5.595032687741153,2.0880667189820286,34.504942462334434
5507,5.041328419184383,87.2402376485777,2,8.783040612736517,2.6233616463047147,47.12000661984632
5508,3.2280979344785035,52.38957419350607,10,,3.616590819147082,52.363582870606706
5509,2.5810764317341475,,3,6.926539401991326,1.908422340744902,28.02826050412745
5510,4.639854174403808,90.54304847593957,2,7.7847277755784,0.8538382145818363,62.02750045125803
5511,1.3328425808217315,71.71340805318356,12,7.741266150702959,0.4480929763388175,47.4645352009069
5512,9.277457330754073,67.05900273001778,18,5.977807367354329,4.046828915872615,95.58739061204479
5513,8.67702097919239,80.37634310876692,7,4.242144218523067,2.3958983924981525,68.76690514884018
5514,7.076205857405354,85.09496719344868,0,7.703519401959079,1.1465168737232567,58.13710873605015
5515,1.062138275884562,60.06006734222033,7,4.678866912109644,4.0241718230376655,31.861033833556412
5516,7.75877254469693,59.27156207023658,8,5.452492163533886,4.059704341440218,69.31078767816719
5517,8.07957328109019,97.90753738799407,5,5.577717720676631,3.2564014072149017,68.01304351309807
5518,7.677646177143377,79.48321531922846,10,5.7454605628007895,0.6005718753512862,85.2690585390216
5519,1.1396588711924116,69.5058238647134,9,6.328409401822036,1.517444529927292,39.67718245676526
5520,6.439079570677647,,2,6.508053472466457,4.412463411119762,55.42265454641888
5521,8.343247957493986,76.25794793889585,7,6.4176197268910595,0.6076186216383023,74.7565796651074
5522,5.773534012196677,62.08314051872907,4,4.814254090779704,3.5027612125103635,42.67736081852156
5523,6.46407375228089,60.33676528207869,1,7.244014725531438,1.2804090596244961,48.906204199679095
5524,4.5836347942630615,69.84296330849108,15,7.951127686099285,0.17101863666364459,69.46827778484473
5525,5.287073198840526,92.99479301299398,0,6.308703802189276,3.445282932315392,44.08040115906959
5526,0.34376858351725215,53.072395802212945,1,8.191598615024535,1.3245574329342324,16.252442523630727
5527,6.389630219732846,60.92630003773816,2,6.221284231388393,3.7150092334307683,56.34638443743115
5528,0.8144721289115919,94.65759094262957,8,6.841594724866406,1.8349639820323054,50.96645316707734
5529,,56.08672844846252,16,,1.096913912369371,63.35749452919487
5530,2.9265509766740783,81.48128591320841,11,4.734228504805232,4.549893706492756,48.00147215336367
5531,5.454279502117131,60.675568406051255,1,7.836666180680679,1.776217112428602,48.351888363677716
5532,1.3341633552320709,80.29334237559442,1,5.245892243369982,4.572425521532008,20.95373218403071
5533,6.916434019733182,69.15520834221161,18,,4.806398851320598,75.5566501967769
5534,7.9501153692847035,55.08384482154959,19,6.841237059125127,2.032209073408147,95.6774620586972
5535,1.633544497431565,79.12375337770533,16,4.4719598197495145,3.591500514443482,51.54270996985506
5536,1.0431308735188216,,16,7.420370006776444,1.9827737073628011,64.4661705575827
5537,1.4551548278735915,84.01363094829014,12,7.445872755324739,3.2822241209984186,58.62445561922241
5538,8.771275618985017,81.85172045363548,11,6.265289723184377,3.8593235532454924,84.07984823432282
5539,5.281892617563562,75.01123904677729,10,7.4288350562300485,3.1922637767439688,63.43527206925801
5540,4.672609960075026,75.97363084296629,10,7.996868833155165,1.4478278019654989,70.68215758129479
5541,1.0671181910235428,81.78200549039798,7,4.988376556975951,1.5408281350514859,43.32205811010547
5542,6.495560067569618,84.51296808733206,17,7.247666018085426,4.30851221956445,93.89181671173368
5543,8.6799959189509,82.74383694156926,3,7.461736421584112,2.820250879292692,78.99560140435612
5544,8.281858693234529,79.34727824567258,17,4.97225665942436,4.507872221736636,85.17117506219698
5545,6.2605470898080124,57.79194924020592,14,7.634383088725617,2.094157874302062,66.74191199222219
5546,0.7527871665167363,60.53082692464309,6,7.597732360956309,1.316335875095624,33.140029512858746
5547,1.1239702717601296,63.011201051767415,14,4.78626314905581,3.0410484492166208,40.20727942947826
5548,0.49308987109824676,95.98308285437511,18,5.587138165491648,4.450058069939195,58.203870608428986
5549,2.574792164924693,87.96975458984832,16,8.705761935597984,2.506776758853796,67.57519938523964
5550,1.3566146716037775,77.64334097684392,9,4.355717513284124,1.389091460254308,34.93107635105761
5551,2.600480402524339,62.60284642720234,10,5.144733776823313,1.1076446539857772,52.4801402215312
5552,3.850580557189617,55.54457616220856,13,6.89400347785233,2.2459798606225934,55.847569502947536
5553,9.429827840711356,94.93796129899874,3,8.84350400697517,4.271660559017263,74.68981761652313
5554,6.103760597816921,94.63330079114584,3,5.285724269406112,1.4283629871322667,66.09200969511433
5555,8.349737856829623,55.534779784784575,0,8.083904874700256,2.7686281126102203,54.02717369452017
5556,7.103515007123322,89.86083330482481,11,5.836771090573981,0.8652547190793036,79.5685304330527
5557,1.1250313052663174,72.33225346549563,6,5.762429966516687,3.715302161314205,34.36240727098625
5558,7.359204063739488,66.19834664152701,4,8.980284729082832,2.2957983841054395,65.13010644382304
5559,2.7509888155912443,86.95522681043536,0,8.086085263549549,1.1929521759595114,32.38322943779622
5560,6.391078469947064,80.71647705303653,7,5.242643723601805,3.774799436860912,61.66214301491565
5561,3.4096197364298853,89.00150537966687,17,4.928260668923013,3.6402115061165743,69.79419746608464
5562,9.976722632646592,53.716443031646854,12,4.420404694265576,0.16780254774875103,80.46332834127952
5563,2.6355147949677784,65.92935099787282,16,6.4135076613116215,2.208342635489306,67.40047771904433
5564,2.7913047077426967,65.96584252083679,1,5.672545235453771,2.965132799703516,31.51687225769393
5565,9.306722555623983,,5,5.904107882159942,1.279863182147985,79.45836008914725
5566,,75.12399363219028,3,6.157046672816483,0.28145905125913917,33.22995202961456
5567,6.966889878731969,64.15069015404737,7,,1.4198820888488972,65.88487250131982
5568,7.2532639073587815,72.21918050437598,14,4.014362816885303,4.3356473898624355,75.30253382830271
5569,8.363785774103993,68.3888796557708,4,6.130322453800735,1.696648435001601,62.48961982821079
5570,9.744393106384754,86.76480240102556,19,4.324864886564582,3.933444451427439,100.0
5571,9.756019191566525,80.17503978375251,10,,3.5111096371707533,80.08277648085533
5572,0.6527675756646389,82.68147161586577,7,4.252143994703774,4.793004751539651,29.81930574179414
5573,8.218393227529026,60.52919470413222,16,7.834156188928732,4.360128975610559,79.6946772476257
5574,6.463099336573813,66.27510826634446,8,8.33892532435062,4.70792944067145,66.7439431082414
5575,6.473421343730912,51.05827238060371,17,8.854007886205807,0.11647472869749098,70.32681581847699
5576,1.283499266146948,55.418735364658495,13,4.604353370155044,1.486468720897458,38.20986280507934
5577,6.501871664456534,63.25271159944437,8,8.894457388336397,4.363756809868711,57.98150216063685
5578,9.824825806012479,53.27318606510105,9,6.061678821377384,1.8635624699621527,77.02119941730948
5579,9.11818569539447,80.13162001773512,19,7.162894094517807,0.26371432296205366,100.0
5580,4.391306608048505,99.90650579619125,1,4.000237694747289,4.6430867144006935,40.936181421062365
5581,0.3994797328609434,55.04076070326943,2,5.851294097316769,2.259984871736507,13.264323365439816
5582,3.6229349000020483,91.06151063346326,4,5.764483055699873,0.25904536955179414,53.602959159946124
5583,8.263903116005553,55.94081236325736,3,6.519029194996128,1.4190435202309644,65.6237540225774
5584,7.0149910146516605,83.4957009398218,2,4.662962003291013,4.278873066553856,61.12410743127539
5585,4.593436555939564,82.15788015295087,18,7.450929320259618,3.948324016881598,76.03445587473172
5586,0.5510153515883109,95.13584674055997,9,6.9785126794489285,4.9862323273780715,40.57026139689991
5587,4.268947278233027,55.69728068402562,6,5.0624391373979005,2.2001626517342676,44.193511559872924
5588,,65.7722233040949,11,8.918180570062237,1.5126174567513169,58.64696778934626
5589,,54.53898801773428,7,4.02796508276265,0.6657403659062938,67.77166427010685
5590,6.410861035821594,70.3691662902217,4,5.679590349687542,1.4903041984706733,59.614155848919985
5591,3.116529166546489,95.57965867787225,12,5.308624269528744,0.9981676994422967,69.00380516916728
5592,5.253182644507214,89.0761575530928,8,6.8001964646639,3.340107452571106,63.061014749515216
5593,0.6605530782216007,86.14500502226596,3,,3.830907499750969,32.46144258667511
5594,,76.6513752431351,1,7.288875764188044,4.018099369620735,66.40521047333894
5595,3.60059901930726,94.17428711677614,4,4.237971626673263,3.7608476852451878,47.756233988035596
5596,4.7786735491313586,72.47208991206642,1,8.31699130411625,2.4517022094295786,43.23717204011287
5597,3.552839742369226,57.48428335503191,17,5.325400274377394,1.962315783891146,70.24132101047718
5598,6.825117301162002,91.87926115603895,5,4.551621513755613,0.5007630016052056,70.06552369996372
5599,6.62232158329593,63.98191640258634,10,6.162769857577718,2.8932386634504876,61.70939803004619
5600,7.153223105291357,52.6816770512224,9,8.493556949509623,2.264150055338116,65.4823256653513
5601,2.6814322961192083,56.30190153343957,0,4.172918825609811,1.2162762127363118,24.113294763627014
5602,3.15668481164066,80.45294580970742,1,7.1283064393834525,4.0128188715956785,34.90402414242666
5603,1.2525123109620795,80.35409819605863,9,5.662483778611823,3.5553841650490074,40.86899208692685
5604,6.5550997184611255,63.009158554101724,4,7.112864205678284,2.8408011405208495,55.15107018650397
5605,0.3979712733565255,86.35900739729895,11,5.331729941687609,1.0025798955149052,37.827920594770866
5606,5.976823355234591,88.6820077699767,18,8.835480699544302,2.8501136164635135,88.16957146399494
5607,8.696958848516338,96.02513130668092,1,4.569151426859969,1.0204770981264155,65.7322623354326
5608,8.908321482896335,79.24687493391184,5,4.789969896926042,3.661422047249977,69.08963094894243
5609,4.490377603699617,88.97116820737864,14,4.228338436045391,0.8620213633803858,73.87960047967489
5610,4.593036882130738,87.65498398858168,7,7.97498919736247,3.6977161140938932,52.2732324537601
5611,0.7696918300801736,62.89045242335965,15,4.469784042410508,2.703801087996829,36.74495541062794
5612,6.707650254430357,65.51129639688297,18,5.383117580167982,4.883176248624704,76.65093650654988
5613,8.212594203728456,73.92411978764358,17,5.028006632741754,2.3345252771813323,90.3175168187506
5614,2.4465505460471304,50.951948376462425,16,5.767668619268221,1.1985732083640543,52.98299749440896
5615,4.213008816333646,64.86988865788618,0,7.828908260594197,4.198279480809907,36.550848199216134
5616,8.388393367652704,73.6941436672119,10,8.75096013972036,2.9019623109280497,82.15826881188832
5617,8.77120467662288,55.40346476405719,3,8.394350078173922,2.6841162074513933,66.86781046072018
5618,2.431799802642259,56.31379438875627,5,8.205828712591458,0.5262761896312262,35.99633863950142
5619,5.505706345413643,,6,6.087353407944289,1.9035986605697153,60.81544226758839
5620,1.9249315063582706,86.54825157929656,7,,0.023227423137834324,48.72322291717047
5621,1.0187876413955654,91.68744654603415,9,7.8857546897172845,1.077668266079959,47.54953332734862
5622,9.111205013919575,77.31569487523743,16,5.237653468047628,2.6256761258035533,96.47045150184083
5623,8.205075042321091,73.73744937733656,11,5.311977331485341,2.3666396352281325,78.0307050398725
5624,7.600349018031739,69.21402842298775,7,6.4949690385004235,2.8369378743813045,65.74487262723471
5625,,59.64744962188031,11,8.817388143761168,4.3405540458054235,28.400078951643
5626,8.437287927102574,57.328100140718234,16,4.539508644761774,1.3005881670988162,89.86043373252895
5627,4.380440759053838,89.5948225830904,2,8.941998955808053,3.3852369575218466,41.54880466166339
5628,3.423951232958596,73.25033161061681,13,4.7946477560116785,2.755492918753284,44.955059958337976
5629,,89.51601227398774,11,6.428052216196145,4.102688544099977,64.23462508891623
5630,0.9135324272355583,,4,5.51985920817677,1.3366588917131517,36.50332016290523
5631,7.566465493523989,59.694795719168944,12,6.098768642715331,4.951437453230908,68.02811399062617
5632,5.824350768882959,75.51536321056129,10,8.789167650108721,3.3194370733752154,64.68670484614894
5633,1.8659009687316752,72.20083152113403,15,7.159011183401629,0.20257175996021892,57.1850502996096
5634,1.882321997690456,71.19367530453484,9,5.487559481197403,0.02320158959156715,46.54689004409319
5635,1.8424865157267423,77.12855246019069,7,7.14213514142249,4.339217702863482,39.820933732017174
5636,0.5700238755193399,99.10409505377189,5,6.260770830925372,1.308158053954576,32.078974091671725
5637,5.877984493716848,90.64502988353726,19,8.716799709766917,1.1853199783094248,84.42072295208649
5638,8.403481775885082,95.18562158151958,19,5.764224859125038,2.748947275333335,100.0
5639,0.174982139873886,,2,6.922373104952037,0.8469579330906907,30.34484867592545
5640,0.4900464497127355,57.016818339625296,19,8.247108696899145,1.4433454223338176,61.84043452676956
5641,5.727702766869458,54.23818301122817,9,8.794212694658142,2.5804699241813864,59.7418307319328
5642,8.194956853860523,63.16155025326383,17,7.995840227910605,4.9093929467643305,84.37388021148983
5643,3.267388905686336,72.09462459833253,9,8.677673112311355,0.7659471473242524,55.92734478793136
5644,3.496143988077222,82.10266238279448,12,6.318876736359455,0.20972401146342134,68.93341629189769
5645,5.963464974967759,75.0415633143301,13,7.822502957872243,3.5401878272674576,75.94575711283811
5646,2.74212889124147,95.15919574565699,0,4.473248152773907,3.0810836668472397,44.98039009759282
5647,0.2660836607768413,96.9927979446932,19,6.969067095615812,1.566470865818483,70.67477295390904
5648,7.352285181015961,58.17604755987294,14,4.06751476985383,1.3969866188903186,80.30589138233464
5649,6.256499129414531,,11,5.300232624138143,4.339281504418295,74.02220149107646
5650,5.807559990556591,74.08611020066505,15,7.327798486154577,1.6066068235824065,82.297292812154
5651,7.416841289918231,72.66647356586921,6,4.8578106344313765,2.964930890447657,61.062211382481124
5652,6.752308375620375,89.24696742422842,13,5.000711958607259,2.1268135282566023,77.42190767136616
5653,2.0588198817832115,54.65702545224383,8,4.308592101313864,2.6371078826553656,36.40597836732826
5654,3.524810469433511,,8,7.736939950065979,4.440778040394665,60.94358309386428
5655,1.26110141678625,83.54316772738073,9,6.239725126586418,2.2383714754318245,45.923974685562655
5656,1.2985701341788103,93.76308038289989,8,8.43974838254816,4.127212897384816,40.22815191305726
5657,6.761957463565392,99.72387888538114,15,5.8112960438857115,3.0109786498695126,82.02173773865574
5658,,75.90022261786267,7,6.176284975366416,1.817615462865792,77.05120778746948
5659,9.627325838611391,54.663109895446446,1,6.474604766126464,0.12429875714321803,68.39507505705286
5660,6.283471175494444,58.32619314654433,17,8.304550597017922,3.33718390335711,72.88887376083034
5661,1.8410132336095697,66.1809121277155,17,,3.4827021947482395,46.71200746578267
5662,1.056503454489307,55.17764710673548,11,4.257897839209916,4.964762529507353,28.885875228266027
5663,8.128509715367578,,2,7.135956957165961,3.5551834693884956,62.78563842199674
5664,5.787564763599993,64.84339255163843,1,8.128504469699465,4.09869773639505,46.46238078158968
5665,6.1828502101371985,98.79430940099326,5,6.781286945795028,0.8365701766095807,73.10413790607669
5666,7.814620887547092,85.12957159659278,5,5.60239051733684,3.814689587035225,66.09131780440443
5667,7.032772277324516,58.67151851277788,16,7.152346837866168,1.7599230502489265,83.24276050960022
5668,8.344582528560966,73.80213234719702,15,8.955016142024336,4.89999633919024,83.98627240228016
5669,0.5621390545987848,73.34421108166606,12,6.870208839954653,2.2586699957287957,48.35084803927663
5670,7.475206367465049,74.6255829166817,11,5.576082085567695,2.324192568543286,69.85430559297318
5671,8.508527573220954,76.78455853214678,10,5.218077734841929,2.4876235018708703,88.79069467153833
5672,2.8613504245831436,51.55865411588654,14,8.99113346444225,1.5388877901306235,49.62643936915278
5673,6.404472739932529,84.31505628718116,16,8.252109568224764,1.8981027919280118,89.48533118792298
5674,3.141620638369721,74.35958876442217,19,5.39742765355327,1.96163461485164,75.690499474645
5675,9.57971066482454,89.54826994343495,7,5.312230458709509,2.5648492466613875,75.41113349663462
5676,0.33423572435503757,,6,8.01835096841819,0.7064305145917155,43.02654653202486
5677,5.79792843832955,61.526756099585874,10,8.961426741734066,2.9877183142876325,73.83979834206514
5678,1.6650354704951509,52.42114732133889,7,6.3280160497211,2.695095708054086,29.527586217224037
5679,7.122202051771587,,18,5.136327861845131,4.911279521640821,82.23215212704713
5680,1.7589028341866209,98.8881394231937,5,5.151717969744968,4.37217734513597,38.17219497225995
5681,2.3538326189835757,72.33289932904505,19,7.986758365004164,2.3125012575609025,64.83683452843144
5682,4.943708110457581,62.98064047967979,18,7.025084656753744,3.490400281751028,77.68659895045457
5683,9.14834949996878,57.833594729174045,18,7.168756277192705,3.2780712702984993,88.57688583466457
5684,2.1171437214797084,64.37227986952925,3,4.971627523549533,1.1742486101942495,35.24034480687414
5685,1.4424002111810352,,14,4.652367420262715,1.664818336165902,43.18230267541084
5686,7.589768318540306,71.19373717172323,16,4.053204205129119,0.1671084745002488,90.0832357591481
5687,5.00619532333931,82.77035616072934,17,,0.47859774900943064,88.68118030290118
5688,9.117851123817713,,19,5.774948751107793,1.5482405185659676,95.52196916421762
5689,1.4661455715984228,52.5488381734338,11,7.789880158745355,3.890502667659581,40.582032116050435
5690,6.4592789302303935,68.66393057863598,9,8.422290179726144,3.5785547158099265,69.17942965791659
5691,2.3287914615181506,,8,6.992826609927608,4.821182324765541,42.32610008092522
5692,1.567604286516393,74.9175755425942,7,6.121285361406089,1.832694612695932,37.50963397281674
5693,6.834294151572705,98.23918788727049,7,4.1933396798891565,1.7143319906212429,64.65090934689727
5694,5.9368461990873325,75.18107655443659,10,5.685640909260714,0.5147557779048134,72.7946758793309
5695,7.5482745836233125,,11,5.608137408113422,3.93813389549173,67.46214115364579
5696,3.0946257644618234,59.66569986226073,5,6.8317326691701155,0.8271404865180304,46.11519477057703
5697,4.479716563821899,84.72622483927881,2,,4.766878737257633,53.23019221789281
5698,4.054716763304185,76.81906428887181,14,7.555505272799944,1.578950590032625,65.32936619043662
5699,9.840894639665143,80.19994644977207,5,8.349599069627773,3.236319362122726,74.94569717080505
5700,2.922489567393879,87.75633946670655,6,4.2342309823417175,2.2522322440946967,41.56516989450748
5701,2.9481723834676687,,5,7.025017095051242,1.1207907109445048,56.161487511781566
5702,3.545482088286074,52.16816500841135,1,4.945036374394967,2.2799913395661475,26.747527585396018
5703,5.645940812903215,90.12859526475141,5,,1.629772735838106,68.6857039094428
5704,2.5232274426374524,76.63516535258557,1,6.045558381152905,3.1272730386649688,43.8203455396922
5705,9.15289940379274,69.58542654073864,0,7.119276857555103,2.75593696136119,56.36453802868373
5706,2.656855648662635,76.87597131340351,14,5.757912251787676,0.41350553037997284,58.84427705327502
5707,8.958157315601946,80.62257242286626,9,5.100881529517144,0.36071188710581126,88.03564098334684
5708,1.0347506364658465,57.47531549368985,9,7.43937841202472,4.826198883554833,31.075699044708006
5709,6.565627023996523,70.87076976632225,9,,1.507478395096968,64.6841430042116
5710,9.069855184382437,66.77931050940919,4,4.29739949044875,0.4527121701694198,64.11984743922764
5711,1.6874943839822953,67.52044724090192,3,8.126202272407781,0.90919280435799,31.596267022121438
5712,9.68326960099255,54.56674692036541,14,5.707963941770668,0.7724133964875968,81.4579774516202
5713,4.528833604155117,57.99217440001152,8,4.60461721373877,1.0495057647489876,48.251124494926174
5714,9.457151084410246,58.09160337931107,15,7.566370571201659,0.23438953871025847,100.0
5715,6.76820043630047,68.6612371610824,8,4.412347466529852,0.988471147433338,60.091050520607546
5716,3.0158686987355154,94.72457724373957,18,7.6386829145204524,4.706758672855551,74.97307951771451
5717,1.8830252491710642,60.30136859604713,13,6.178987415732852,2.8602370238902033,44.96376184141228
5718,3.037350462250994,70.80962538374023,11,,1.6263120917745804,55.341629918526095
5719,0.9301740926267499,65.5804707649569,11,4.785961118942494,3.94757655069611,27.20361162845125
5720,1.4386796634332977,89.3691656275669,2,7.741011879179623,4.479237477837121,30.2202234782807
5721,1.0466044034648114,52.50632161604081,18,8.141377818450113,0.3536611920873517,63.32994513980927
5722,4.229435437415577,,10,7.42812601682346,1.7215459060815745,64.4995559323305
5723,7.955783762575864,60.53207711773972,4,7.604226035982651,4.09305024620969,61.662816719620395
5724,1.413835542163402,99.64814001566157,5,8.240726217953277,3.035653339304411,42.39875753126921
5725,1.3032043317233588,78.53875089831519,5,6.142767348740588,3.411412871887074,33.102071406578304
5726,6.434289495173307,56.94791321917591,18,4.838415392985978,2.7978321255190215,76.53737310217453
5727,1.9718298196806627,63.609956963828274,13,5.886350294669296,0.41099830342147814,58.037826460534575
5728,0.976100381089916,58.39110470614621,15,8.896429807038466,4.2539645030412565,41.75505129279497
5729,1.6684857820557764,56.2302284809724,11,6.242444664342393,1.1917788696063019,37.77108784733766
5730,9.23731395876776,89.85910142039464,17,8.619450463992179,0.5161025318033824,100.0
5731,8.214712527761908,74.78763143301774,12,7.513670964263307,1.6975125673434777,86.79121735206336
5732,3.540645623550941,81.56050684243907,19,7.688722754065132,3.7266468435786866,74.53488959424251
5733,6.5582076732739285,66.5625623495998,8,4.951062054861372,4.3997704772165624,66.10882170440483
5734,5.372756736680381,77.68475430336647,17,5.843653800692937,3.2525107521935723,71.78151046479702
5735,6.771242634825639,62.878451626184855,3,,1.7904663174571978,48.26580265790777
5736,6.826711524627593,65.40181374641173,10,,3.6408968334378033,71.54875046045967
5737,6.287340150599929,82.61189721833665,17,8.313035532730511,3.8325990233830964,81.50643005747496
5738,2.661013685373086,57.51750629596151,2,5.04995662376711,4.6151755989065855,22.294752259332117
5739,0.3900642076281813,,3,7.741544990185748,0.5931230541983146,42.93123021588424
5740,4.555667819901088,92.61174082115636,8,4.197214867377227,0.7012111040545055,51.905698635787466
5741,8.909738846907038,56.021161309038455,12,5.499002256096425,2.1820053464295612,75.06672626931943
5742,5.694972585185759,94.87306402849896,14,7.152468334941258,1.7025619699790218,88.92667768762455
5743,8.323910417019079,53.97228401494475,9,8.900223361642833,3.861234940824602,76.07786688966412
5744,9.916243429612281,67.44546134779365,8,8.946867236425932,2.941616826428792,77.63363460744297
5745,1.6361620413827627,80.52546576189972,15,6.195741854625449,0.4800666298158657,61.27433094838541
5746,6.917776391419823,77.97073800592685,15,7.823381594704518,2.6728799263885206,87.34728022540494
5747,6.742935737000247,54.81955362472167,12,7.002487963194316,1.4278019413661058,74.65690526439728
5748,9.799554473582784,89.94565838929265,4,7.545480285071358,2.0365231079716475,78.68927274093572
5749,9.856007339528004,98.65766465726264,9,7.6597385331339245,0.4071879487989061,98.61462105738042
5750,6.866786117241295,,0,6.736592022548543,0.1751562029249859,49.86328047589027
5751,2.4361479198219427,94.75654849077314,2,8.069688929605647,4.82626554774852,40.18251909807452
5752,7.9855583813059905,77.84047210558752,2,6.922467030305585,3.7086012952299945,54.94719170888275
5753,1.070291342110381,96.79668856226637,9,4.503078139538944,3.265946850947979,39.40912792308005
5754,7.806993041716287,,16,8.946019679255583,3.381677646537507,78.38780698128338
5755,9.101961241446965,89.60106965897123,17,5.5192625426769535,3.1882496231279682,98.85040272767556
5756,3.8283339476843525,52.98907877226656,12,8.820938778564711,1.8963816153649087,59.579775926421085
5757,6.306352949830805,94.15982234013632,1,5.463095955505185,2.4889812079389224,55.57408208957922
5758,,83.70797110998168,15,8.265760237808472,4.626343312412911,77.66587584116935
5759,4.3776505498812845,68.5127391961215,3,7.447929755396745,1.854175387412798,46.79688973896967
5760,3.1037088910812005,59.52334117489251,17,5.784350499733797,0.9559286723113275,59.240477491569756
5761,7.621296204503246,90.82665492836024,13,8.690020235014455,0.27075318099152534,89.38811193902886
5762,9.361765641665052,80.16206606974058,5,6.9157321714087505,1.3023421061163265,75.84446984359683
5763,9.40750859234461,68.02079264740007,10,8.148813359786342,0.6555532763965832,87.47908210949815
5764,1.7478128487493383,72.19179124012581,16,7.984702315643169,3.2547517002284514,51.447897598392856
5765,8.74743649656566,,7,4.231920707938441,1.182791029133442,80.55065313368537
5766,7.374314414271222,66.94635966784338,2,5.344305827553278,1.6613471499980896,57.05784292023695
5767,2.528374006902893,54.48163390549644,2,6.361078352434935,0.47852295375220566,33.15173711425444
5768,0.6728461292151455,95.56410861017363,16,8.665101604493275,2.177669143022838,68.58987581164864
5769,2.6799726688437797,69.36718698290173,3,4.312306197367652,4.77416458280512,36.814541957057976
5770,9.122082367815256,67.41937555576067,18,4.928218385086904,2.194736598551133,94.02787388886055
5771,6.331786748957723,60.21998094379697,7,7.122617236468552,3.75592439986842,63.898558938291465
5772,7.210546608978719,94.87112856141728,16,7.263498344126393,2.8501068467877673,86.39347381462522
5773,2.5715235110909584,60.87526668439169,4,4.819908019977957,1.5883261141971927,41.80931216765708
5774,7.193881555748202,81.83364340006918,10,8.741501466152265,4.707050261924039,73.71868601896483
5775,,94.03825058040515,11,4.884177319452049,2.5909933830424796,45.50206441214891
5776,3.753213457730138,51.74568073016087,14,4.911718692300782,3.8602020765432794,47.438111288817296
5777,6.2675334854233125,91.43958526500978,11,,0.612376449568241,85.65525605781157
5778,1.4609656554132022,70.52997108448872,6,,1.13323267685074,38.967109791269415
5779,8.230035744469347,82.89872876326059,2,4.130058293072528,2.2652145268402286,68.04342327093818
5780,2.350312988119186,68.6202281612777,9,8.602544357519967,3.8474790838504407,43.064708099138066
5781,,84.7758128173747,15,4.3757092919480804,4.079027769539199,75.91968653694951
5782,4.051971425753297,62.71474572788496,0,4.781586327934064,4.889151782270421,24.451982875866126
5783,5.960435954776472,51.09652712176981,10,8.485520041375057,4.753682499981341,63.686749044513775
5784,1.0745055262890812,97.38937573939768,16,5.376558624085407,2.114139492864344,52.31680733257877
5785,0.16912799921607324,50.81838820200414,13,8.08839478415798,2.6595614376647916,44.341649016912015
5786,9.095644273803012,91.20496448167535,17,4.85357174042106,0.12740033111134808,100.0
5787,2.696300087671828,58.45687966612369,11,4.240921005294325,2.4463726231997662,53.96640947073882
5788,8.196770027804591,69.6110114301014,15,5.173653522765717,0.18473283446607092,92.01710228246672
5789,9.993503004722001,91.12461882530279,7,7.710079164121263,0.06593840981800214,89.69362516156892
5790,2.114312579989112,,2,7.312966317553581,2.7807846814833823,33.05672707638141
5791,2.6517074118335557,93.28538027625179,10,5.553097109825791,4.4879448907585555,59.25575564676693
5792,6.628597876346657,74.88794695509507,14,7.167399509420669,4.824701178966765,77.58667545068651
5793,9.654486346006212,68.30767313586382,3,7.324913719657699,3.669700736931864,68.15382212024713
5794,9.15814348190744,83.1218873368168,15,6.8234128892827,3.737134941294335,100.0
5795,5.028755200655849,67.06948609904788,16,8.677621108784791,2.2093543348675886,67.01528742918143
5796,7.951102825267247,67.36441794981785,13,7.968104009218991,2.832783001028595,81.01239318919099
5797,1.3574585309990106,86.67631954691515,1,,2.9205518342907215,39.73344308277342
5798,9.774381842040123,65.4916112269554,14,6.129471735742193,0.34934357036011165,89.81772473610636
5799,9.643532340359865,60.03863241772125,7,7.419497139811422,0.2281453158100144,89.2640105250949
5800,1.6372895787917097,90.38230639982861,12,4.9167563479191445,0.7270802725063569,45.32938575530633
5801,2.994231248031066,90.26855168636159,2,5.479774524509001,3.973845994219851,40.05828266975119
5802,1.0015499750676693,74.87928518534346,3,6.512097672810097,2.806065669752673,33.137860974900605
5803,2.717175988981797,76.33278080814776,3,,2.9561778824267924,33.612391076996985
5804,8.159557894152066,84.80383128838193,3,5.684660656881922,1.7461191913810041,67.13302576174566
5805,3.783156071652595,75.46371458812168,1,6.199076291939033,4.342713569360647,27.739597889021418
5806,0.8839696714675838,70.85199794846163,12,8.786706951456795,4.81746802152094,36.64539086485186
5807,3.4222552477890456,99.74470966483729,7,5.420489914170838,1.0683494419746675,56.740749858984195
5808,9.813833342412801,57.38202139262795,8,7.090326404190048,1.57499632938086,90.55398833768159
5809,6.296835952592029,79.63639896199302,0,4.502718414899023,1.6405857944972153,55.66413700108296
5810,4.161609464061577,94.29315130378302,0,6.058380276494357,4.814077824488948,31.974329486053904
