id,student_id,hours_studied,sleep_hours,social_media_time,tasks_completed,final_score
6671,6671,5.646961340477778,7.184491212673738,2.5402874054501727,59,50.19293156000964
6513,6513,4.750600106630981,6.538214894294256,2.7319486411842764,72,57.77304296227201
3468,3468,4.1011150179656015,6.544634698953528,1.6325208328108165,75,53.35352230239749
1314,1314,4.988939824163808,6.439034047140017,2.929758809754944,46,35.77142675671068
8606,8606,5.504872943751921,6.500044463521136,2.393885086126695,52,52.41994575896623
2070,2070,5.493646752225557,6.604079682544346,2.458418980053945,46,52.88234234777148
2983,2983,5.138200948647362,6.561238587857987,2.292546667629872,60,52.93362197424647
5915,5915,5.6599451136699015,6.563717318968322,2.329583598147495,69,58.42657512394453
9171,9171,5.6728313262462695,6.73289319587801,2.2675621679936997,62,60.97918355568312
1286,1286,4.796276355644906,6.471233809641991,2.239685035687532,62,55.50622046099487
8991,8991,4.633287373303656,6.442130760827625,2.242547328278727,60,40.8812535915319
8430,8430,5.290258357702658,6.4598417335960185,2.181393488530134,64,55.602483346891525
1350,1350,4.235858572161304,6.2999734487790935,2.477601619437605,67,52.47575335758752
2612,2612,6.261274521954175,6.060668528613017,2.581655474788776,58,59.65123713276249
9495,9495,5.770446205556644,6.397637535210088,2.362454206310985,61,55.74015717685729
3669,3669,5.999220255303585,6.361591195703332,2.872832089700604,57,69.45309791207217
2222,2222,5.379369203644346,6.450331291415784,2.621769266515092,53,51.79872207747227
428,428,5.838612775756522,6.403915435630978,2.090165279233204,69,60.78513455441884
654,654,4.459295528294176,6.2776563784366175,2.66431451288454,64,56.61795310540959
9914,9914,4.722605920891307,6.555781790447639,2.167850966867384,65,57.53007622306699
3536,3536,5.55096513720605,7.205297965050985,2.430971165402417,77,72.53434284098076
7737,7737,4.99333323810778,6.213611672255573,2.5155417870162937,50,50.2365648844452
3246,3246,5.054961287056412,6.403616987202202,2.236488337001852,53,44.82324107010242
4741,4741,5.037049900860426,6.385226557557012,2.556221683438558,63,53.25780269665947
9069,9069,4.841252960960941,7.097287042814147,2.0981933562316217,60,51.84281886339062
4100,4100,5.231604015277848,6.415393011199068,2.7814539355467107,53,50.32005072277239
4101,4101,5.046143231260371,6.912496108495299,2.425647210806707,60,68.35679945969518
6960,6960,4.932269820253574,6.96650983546628,2.318808284680244,66,60.06279120965106
612,612,5.42068542709399,6.911794818491552,2.593180129283678,70,59.78890163795401
4289,4289,5.156939113306279,6.8757981120642,2.795709858164458,56,52.84495721610295
8571,8571,4.228128036604096,6.915361722846282,2.201326282078597,55,48.70154660624054
9713,9713,4.772908788720775,6.447888116885904,2.46991273524152,67,57.00983764575784
1544,1544,5.13190136783045,6.058742393650059,2.7080502007501064,63,61.74285299089054
9536,9536,4.276494659764263,6.253743046016468,2.8438916501297555,49,44.79279132082408
3854,3854,4.035523536847201,6.496086791813748,2.501604450805583,64,52.82112164462776
555,555,5.062246843448014,6.629239254019372,2.561861924849808,64,48.87725307896039
6366,6366,5.462632272313622,6.236142977073868,3.0512332118079706,62,58.00804266632385
512,512,3.497180692282623,6.812244221521506,2.219397711374824,56,43.402357935635706
3207,3207,5.397228143376505,7.015175088294448,2.442541040184872,64,53.42653327885974
8085,8085,5.542147598002351,6.233188199514278,2.8482028780656967,67,57.76493275106326
968,968,5.71304481476031,6.680345039668668,2.017958717361323,66,60.50716422716589
6044,6044,4.739586713096677,6.831673368549379,2.6843281714589957,54,51.37025339994097
6880,6880,5.442542435267626,6.7999932243755135,2.003057167181153,65,61.0107202768292
6776,6776,5.196680989534091,6.604467477461676,2.815987869692074,57,51.95654798380995
3296,3296,5.018749096753044,6.488687217369121,2.5223298931861677,53,52.59280974395023
8702,8702,5.25733271777695,6.46052425713466,2.4961223753977606,51,54.766252851518175
3430,3430,4.228795507516791,6.2556371465835925,2.216573353110151,64,51.559877388436895
8871,8871,4.430405912400044,7.12848501458461,2.225494715279863,52,41.83158300925712
6963,6963,4.788456823318277,6.522814011999867,2.442507422279257,59,46.72180011326735
2089,2089,4.554583679452214,6.692548853843023,2.3509609896292063,51,46.52363810640853
8500,8500,5.9027106534985245,6.83366688966502,2.5941091447907274,65,59.86015189378444
6163,6163,4.800418324682965,6.782608465299508,2.257214366640893,64,52.57732413563655
3211,3211,5.2502040137657024,6.462938364896119,2.571808508230504,64,56.92007506173944
9201,9201,5.29853273494279,6.521871238256827,2.233043711728037,56,53.28525032947881
6606,6606,4.597245397926967,6.544498519503069,2.420875499171016,69,58.4390993207101
1110,1110,5.322992078266153,7.028599212858594,2.6613748380510263,74,63.43357407008992
5729,5729,4.379004673862925,6.862310976599028,2.364334372617747,61,43.5442426070172
7830,7830,5.265695306361128,6.7747499264193145,2.323846231806887,55,46.85102181551854
1039,1039,5.925220512834332,6.259119320625108,2.7058066940982584,68,63.99895188774934
1195,1195,5.9086289239952405,6.66764920531619,2.409379028349331,62,70.13061553798406
4475,4475,5.15861523610827,6.147469698670563,2.782098408934102,60,55.5031254979941
9875,9875,5.048417036603647,6.625833962303366,2.885826069470524,40,45.15866311384801
2123,2123,4.149011309280257,6.9265035754931965,2.546661588278112,50,45.31447207264314
4983,4983,5.413680194076867,6.573883447748281,2.49622556234195,46,48.73013820031713
8974,8974,4.614035358330878,6.770910091107779,2.5007060574645026,70,55.10375847486989
5701,5701,5.862339742967498,6.649485885888763,2.918730198237929,59,59.07694062146935
935,935,4.911406081781072,6.641064707542627,2.796682245879946,54,52.60224765177907
6102,6102,4.897745742220796,5.907148662913406,3.0883102819600565,50,42.8367767706798
4690,4690,5.135772961201618,6.392025199899697,2.914464036060952,65,60.52088617032684
395,395,5.638643684336633,6.416355048117312,2.4609300041268027,63,55.92966794152338
4686,4686,4.878220580724188,6.307644598249661,2.5151611908731875,50,43.49827523254461
8777,8777,4.543820711072581,6.821018533185389,2.344819074669822,67,51.42327807900422
9166,9166,4.407440755537846,6.306570793118848,2.458003405391493,66,48.27700955565764
5981,5981,5.219316622858345,6.5150962540083786,2.631805108367064,63,58.67561412324717
9943,9943,4.588574333572287,6.430606878544149,2.576683020159499,63,51.71837620320486
2192,2192,5.608069338422242,6.338423883009623,2.5167362371383404,53,50.28853060833784
1298,1298,5.0555280770602655,6.440068173305851,2.7330825676676707,55,45.47857816966266
5045,5045,4.436053347766391,6.356043312581668,2.0831058585727718,56,51.26500788041791
1163,1163,5.54184025845952,6.353580623534183,2.8389129448320505,64,59.04179908577959
4255,4255,6.012177292454938,6.871753700155948,2.786733072847771,60,60.54533709156063
6373,6373,4.953124643325598,6.081685912401482,2.6012952500492856,61,57.71147800195283
1528,1528,4.847727996683756,6.454522890477553,2.7193213507150285,68,53.84464437485401
4343,4343,5.414074536544353,6.22368366049948,2.333304153371069,60,62.801728281752006
2031,2031,4.635403210755992,6.541391971334181,2.527937563175763,59,52.37590558830051
3061,3061,4.365034621596147,5.738407575656015,3.219982860899812,51,42.52164076855982
59,59,5.03682116600691,6.692461276239224,2.394988223129052,53,53.16636464632052
2406,2406,5.912279815237778,6.692218981998994,2.396944135057091,60,58.84015799371985
5007,5007,4.5965491278130575,6.338992313267628,2.527288428761373,63,51.30611508786061
6158,6158,5.064725112939832,6.554104100501404,2.298948723109425,52,47.98984636903545
7376,7376,5.069648068490945,6.551177474228968,2.51243221285961,66,50.72892418373601
4507,4507,5.011010957814867,6.655698822231532,2.543752826719164,62,52.36907131131567
5215,5215,5.097194205274877,6.484377781878823,2.3980448868482096,60,55.08726599136868
6030,6030,4.787118692797768,6.314188276613595,2.8632078483047514,46,45.66174980521702
1781,1781,6.029412302467814,6.822712215988705,2.7019902271499405,54,60.1139772348814
5448,5448,4.588799740385039,6.612439576731443,2.9988566668244565,66,59.80048677188778
4607,4607,5.754421754546901,6.4250008071936655,2.61800100902877,74,66.13279021304507
6915,6915,5.4171116283615,6.321339569711609,2.329087101178513,66,64.3321251929973
677,677,4.570480679977253,6.424584047437893,2.1973809067342893,63,52.21170250497333
3583,3583,4.510194442209737,6.309160963768145,2.650954886681549,60,54.83759091938901
3654,3654,4.296206483632889,6.553708080879257,2.4537914265063496,55,46.12304485388887
7921,7921,5.164784938314899,6.834873420223516,2.205788837126993,45,47.05329602931483
9500,9500,4.980838672274223,6.201395029884407,2.573101352209574,60,47.70523721447868
2733,2733,3.5251562372249468,6.837403859759722,2.211693347730345,49,40.13197187383871
4788,4788,4.4063763630622885,6.655815885333196,2.708990831626889,55,52.26872021521866
2755,2755,4.825803217309486,6.565154134228636,2.18901456291293,75,58.21711980052467
2338,2338,5.176034131908788,6.526017935264514,1.825542832880373,47,55.10017679594203
3644,3644,4.958309071059743,6.215719805781456,2.4696814472466047,48,53.86149076307727
7738,7738,4.553669537128467,6.7804574713647785,2.110590361842887,60,63.63200566053283
5517,5517,5.077216600118025,6.21690602904914,2.3424934441487344,54,51.41889667618201
5247,5247,5.26657495108884,6.284972821158394,2.2960617316168066,53,58.50543361655567
867,867,4.747264692221724,6.442217222768091,2.4033185957588685,51,37.64757091779467
4448,4448,5.852054962226058,6.498820349245312,2.956218614073462,53,51.480214111627305
5072,5072,4.228963793611823,6.188758614577405,2.8829217131926104,57,51.83631578973056
4882,4882,5.330166003287445,6.579970339438879,2.460396599375204,47,38.65914355094631
9511,9511,5.8138228898910205,6.609587974867339,2.653673511541475,60,64.7896693939544
3003,3003,5.090706322722423,6.728603741117654,2.853750328150498,57,42.34361502012281
2226,2226,4.816438686025956,6.407395443192106,2.3244059272540114,61,47.05342395974319
9057,9057,4.7622980849579415,6.534723778157838,2.797961497300031,70,56.1290466313909
4827,4827,5.137513422846166,6.51352013130767,2.7439842804797894,58,56.23055317807842
7622,7622,4.3231398812941775,6.721886869674462,2.6288499478296314,47,43.26170540872069
9690,9690,3.610989675663277,6.35118557919273,2.571343290471132,57,44.84055563478468
5501,5501,4.660391385312748,6.198507295473837,2.3828933516656083,60,46.12919433304823
9701,9701,5.346865527660136,6.445556232161719,2.4463652358501387,67,52.21566008312453
8479,8479,5.06668286387004,6.69347385496596,2.079758623420531,63,59.13322154282574
5503,5503,4.814209900006982,6.180831210129939,1.9285035858671875,62,52.835143376312296
1211,1211,5.644037585379288,7.120002197557026,2.7343521378196134,64,62.49209753917124
9084,9084,5.461807901762554,6.923927497816124,2.811443658653624,70,66.37915708917565
2289,2289,5.034864764224064,6.703691407477812,2.304835967494528,62,48.26547751402675
2184,2184,4.741556017630784,6.197847279682128,2.230127577656597,66,50.99561302697545
2863,2863,5.58239098635073,6.658498803917027,2.135046731144396,67,53.96932076258973
6862,6862,4.44342586273713,6.46842388986626,2.3711427668587888,59,51.5751321267922
2363,2363,5.957145088300535,6.773963922220427,2.546699796503445,67,66.43080463827644
8464,8464,4.974471842788278,6.449736032761922,2.451861538656423,55,54.09498793010272
6333,6333,4.877156879493699,6.400435687968142,2.3658967276090204,58,53.85097402790334
4065,4065,4.687230237316766,7.027594878081631,2.3453204011295186,65,52.7118947311305
9547,9547,5.447312550326984,6.274166964343407,2.675601929800949,54,54.95536879736134
618,618,5.465880352469197,6.190834529263973,2.408373336594575,62,59.625929926375726
3282,3282,5.347768226376531,6.4627852145541125,2.1907975598811404,69,55.21769843577241
5227,5227,4.4282850027275815,6.850270553746154,2.6043775742455804,62,65.6579438950196
3398,3398,4.4068571843407165,6.410014140766395,2.634380400739337,55,54.98961668303333
3066,3066,5.171359464688089,6.332597059445666,2.4231236504866613,54,43.11986668055747
767,767,5.308437907116672,6.53180903510201,2.6677316001642226,58,53.90947375435103
7079,7079,5.256898125357907,6.773655450295979,2.538258186113285,65,54.66933003838616
5280,5280,4.936006021187472,6.2897859757110295,2.4620353204846053,65,65.77758466045807
4150,4150,5.450313360499379,5.940493423427999,2.984141954400356,49,58.80698225911576
1145,1145,5.105204068626052,6.32141467920596,2.583039267965366,46,46.92625771559865
4249,4249,5.180739739420397,6.676158422471642,2.4172433050837894,67,58.43797915286842
4111,4111,5.329895625897006,7.369406334620152,2.533425810558461,65,63.88795138265337
463,463,5.081103369970382,6.185630338678437,1.8551372921470863,59,57.57920569304352
2933,2933,5.16951935403831,6.347837184145319,2.446025138464065,67,53.05094873135886
4624,4624,4.708429758405216,6.687381658055027,2.5500565928069023,67,53.97289924374867
3814,3814,4.5664548584916105,6.423198295206345,2.2514834574353784,71,56.18296536793927
6309,6309,4.622823308453578,6.722262680254811,2.0491121511286066,53,54.15040836350376
4342,4342,4.907356417270815,6.468100005381794,2.2368798198234576,54,46.49320847942154
5301,5301,5.372974835686707,6.658737261656351,2.259546724614968,56,67.10395888988158
6805,6805,5.379798716048826,6.438787212146361,2.347228284678624,46,48.86884796000148
3283,3283,4.851231070655486,6.999417645189793,2.4446525917629227,65,59.3423365028433
2575,2575,4.618719193407191,5.946022447457723,2.476504206041985,67,68.33971085371175
7962,7962,5.013762355550924,6.549675954558979,2.4471349585639333,54,49.866808576535306
7880,7880,5.202226866241062,6.24675027960326,2.6938005524813096,57,58.707892339774936
829,829,4.973765667871335,6.37604446745905,2.6867335630423463,68,58.71270519078204
6487,6487,5.501529193847939,6.440650132508724,2.126895348268418,69,59.19407135258371
7600,7600,4.434332655783599,6.522568124278419,2.281585432120444,62,51.40828903175526
2541,2541,4.878167156346696,6.945640200231126,2.354214230808656,52,53.81772615739721
5747,5747,5.259538919977533,6.539030870395691,2.452904299800788,53,56.32182163523486
8527,8527,5.235047564930538,6.123318703451565,2.614636059429811,60,56.88807861408851
9567,9567,4.702059977954465,6.122164480319538,2.527869463602823,66,51.663124763082266
3743,3743,4.639532772221523,6.547470529538298,2.391998786494038,58,48.95122096253042
7499,7499,6.16724966531566,6.1684584151075885,2.731480758731037,50,53.09101290874401
3525,3525,4.880690871903179,6.5603506149537525,2.7322660012106,54,49.09007674381832
21,21,5.973055762021759,6.291180198969302,2.479815799373858,73,56.81026238067522
1916,1916,4.897404728832778,6.657639560052932,1.890199952793988,63,64.64573406145612
6572,6572,5.470358226571877,6.258537223460034,2.216473352697322,69,56.54023705809836
9019,9019,4.898046821242096,6.928769044830976,2.979989485548518,65,52.48621143137056
2013,2013,5.3728675242980914,7.080867680586639,1.7274054485154375,47,45.57841617645843
5406,5406,5.64780124251764,6.538396466082618,2.5114409244561333,59,60.2236043413476
1296,1296,4.902626583570003,6.705967271401886,2.616935951501072,70,52.63102981208401
3746,3746,4.817202228674925,6.283698250150651,2.7313188419984256,61,43.690406910728825
592,592,5.053259630611868,7.088237767438745,2.144923791377664,64,59.90189087075412
1407,1407,5.740025898552167,7.155867597281906,2.9816975997249924,55,51.843765092878925
222,222,4.852849182630802,6.945629368438022,2.417895826913216,60,60.74080775052345
5618,5618,5.763942678727187,6.409260071014084,2.28592432086716,55,50.53691143898895
6249,6249,4.317537058776238,6.429603343222435,2.567283781598704,52,46.84668016446727
4419,4419,5.497436843725319,6.673196518497394,2.661022422012427,60,51.55435373849586
859,859,5.780678505657972,6.117256978120609,2.2411857773535298,70,68.07587090105227
1784,1784,4.5208386557916125,6.277466002767454,2.393292536110731,62,54.64623179046215
7260,7260,4.773190949689591,6.904414971366446,2.902888462447595,68,54.42667857231484
6857,6857,4.649909216384736,6.533331944785868,2.6301515413915726,75,48.61690114946603
1955,1955,5.197621706624118,6.031194810340447,2.4364462799329734,59,46.20564277576316
1747,1747,4.651823059308583,6.657439745907007,2.679664888228415,55,53.846409194166
3133,3133,4.8541127674006646,6.817448282886477,2.383871514681782,56,50.48892154450356
8037,8037,4.080518820410377,6.677496743885511,2.550561666218208,48,43.095589200848266
8851,8851,4.7393673981168645,6.561776349194825,2.464836270351991,65,57.16369452381701
995,995,5.276330142189352,6.660559100784899,2.389130209981892,70,63.71944454661163
6109,6109,3.811099820940621,6.5647039334354655,2.2366318045473617,63,49.237767128499385
731,731,5.053539439199876,6.184882788814538,2.5446113996029243,59,49.15901736016647
6975,6975,5.32719836339869,7.005820640653396,2.611024877859583,57,57.46559691600319
6274,6274,4.377196953119011,6.716416456420498,2.4389853243795465,60,45.81739092835686
6752,6752,3.746906198829983,6.468161852844124,2.5200835943745696,54,47.67855700356509
3510,3510,4.280309017379687,6.495614344655049,2.204791088455207,67,64.45592062596604
3534,3534,4.575102362323263,6.213121315799752,2.225625490450036,63,59.99602356474119
2514,2514,4.365970103757807,6.258255526115611,2.549116355499113,57,42.53000602013198
5437,5437,4.285970833983937,6.693631078566568,2.447943067380555,66,56.03663801185309
3626,3626,4.714996235899101,6.581268031672567,2.560631303864988,56,54.83958038461318
466,466,5.232466141503252,6.383050087830866,2.420088884528913,63,54.333241437164006
6756,6756,5.31632383961376,6.430178351085515,2.567801829345056,54,52.764179899285054
6760,6760,4.581473786268966,6.320429309547806,2.7878029468568286,68,50.72367322688605
7992,7992,5.4320200425235,6.358582398042673,2.1928083204081146,73,54.797054276908426
158,158,4.241666271630848,6.764905734254579,2.540993552938045,61,49.921177082976776
3961,3961,5.2765976403158605,6.227261950689107,2.813102941000751,68,56.95379221289426
8833,8833,5.085549327148391,6.42484163159553,2.7694312322345,79,63.70121661074834
5471,5471,4.734033675133007,6.222563033831475,2.347771446187413,64,60.01119987593137
186,186,4.946844181636533,6.554171729995104,2.629011442408637,54,54.39950437471142
1003,1003,5.662560919263316,6.574388380038632,3.2032726936347387,58,51.821888165998686
9509,9509,4.5654936209075725,6.217406504567405,2.285966160457069,62,51.72559457397198
5624,5624,4.723155138815022,6.718263180144216,2.4571885739537382,56,45.1201518598188
401,401,4.856765825127046,6.098645839332247,2.2809002639517906,75,52.73557264041352
6241,6241,5.056966095014757,6.536931378764419,2.42816242274072,63,52.303741037695424
8941,8941,5.380987678454237,6.915173197598136,2.577343494609804,64,64.21200223116153
9933,9933,4.73036971998591,6.489841441461743,2.369599848880988,61,51.14822039040049
7343,7343,4.996701345214703,6.392720191934476,2.6026921700303527,52,55.34724442707819
9833,9833,6.0586691468219245,6.879032465345756,2.2810264087159604,62,67.24503853567965
8467,8467,5.075323807194525,6.6279779893954816,2.853032065983195,70,55.01484667652122
8757,8757,5.059951932198993,6.496344555908905,2.365521798466549,61,55.98766664705592
7959,7959,5.147140879465854,6.770090373648491,2.20310700064343,56,50.184132596002
1251,1251,4.9767347184104205,6.411724397550639,2.4267739023196286,70,69.67838043816242
3144,3144,4.824381467272057,6.318541961629925,2.341256098108144,68,55.91376511144573
7431,7431,5.078492062331861,6.789859623464778,2.6231954421424564,61,62.6793525835089
60,60,6.548961922999319,6.4843519685721445,2.373613432700752,59,66.99547988068495
7856,7856,5.8967231765166686,6.837196931956552,2.6534449365846067,57,60.91321430547615
1114,1114,5.90879506516528,6.155724504242766,2.558868993007934,63,61.21979056986682
3058,3058,4.172569308226489,6.78100071340356,2.008951596409539,64,61.89137265678854
9570,9570,4.842821816462386,6.570333633449,2.093219692005061,62,61.018707249619794
1329,1329,4.910008892894201,6.236469429656438,2.5017741605669097,56,44.00866203344821
4996,4996,4.589692664238535,6.049141525607041,2.452252038973859,58,49.96565081082009
6683,6683,4.570214418513777,6.81041564686241,1.98454328841268,50,52.77912481726338
2073,2073,4.559104492913233,6.695756609435352,2.6195004907718724,66,58.57900720916358
4794,4794,4.546017035866478,6.471240180907808,2.8271884668659624,57,48.79626820277687
6830,6830,5.745246863228804,7.1072192603049,2.7651951863159274,39,41.96317670377343
9630,9630,4.968939286925175,6.505912405024653,2.7210995153970954,53,56.78996971347301
8219,8219,4.977554059565467,6.474785649674088,2.7150175004807986,61,47.925173785963175
7568,7568,5.199222392097595,6.483529994906357,2.5314569368451867,49,56.36910306464925
5923,5923,4.810049682820766,6.856672260639086,2.1273511331533403,54,62.60106566164762
1551,1551,5.816562713134453,6.783070321472688,2.4365811964741813,71,64.43590205224568
1010,1010,5.232807097828691,6.36694654528768,2.587229601170564,59,55.230575232116415
3756,3756,4.052589410042178,6.581412708718853,2.6661302450038726,54,41.389039290499056
8682,8682,3.883313693299911,6.4938715208092495,2.620530051070681,72,48.38937224289935
9343,9343,5.33969367035662,6.572941110819436,2.1928133372761933,56,57.76229885482338
8010,8010,4.412110935190934,6.140785080641098,2.452014950867849,59,53.84376890489971
3861,3861,4.788460346573767,6.344692407353935,2.743177748567698,72,63.47755361524721
3149,3149,5.230382952279782,6.573241720516732,2.359545118017149,80,66.94245682348385
2520,2520,5.747499296480659,6.38598490778432,2.441951579811753,41,50.32186675610716
3128,3128,4.826816361790634,6.144930301936041,2.294657096101823,65,47.8761216471768
9085,9085,4.767137095293726,6.665218617000276,2.309610358727846,70,54.36328796350092
5317,5317,5.817078474261304,6.342536140691892,2.376831532120776,46,53.06873272079174
1196,1196,4.219512072539153,6.491029793070553,2.636050125742204,69,54.991436840662125
9051,9051,5.050868952448903,6.567266912688293,2.205915558249003,65,59.06793655483311
880,880,5.485777370965353,6.481434964154638,2.2455682448789798,57,57.60084170575077
6990,6990,4.775490851500477,6.290875486009239,2.50871200405518,51,44.21291307639734
2488,2488,4.712124668934388,6.937119983291415,2.751569635207823,44,43.45015653502979
2841,2841,5.159389025861121,5.92784834451032,2.823900488228253,73,59.1645900987335
4330,4330,3.60800268643649,6.445370224465664,2.179970784066414,57,44.95750802304584
2931,2931,4.692735245093778,6.836845311077481,2.68800604501536,50,42.522288421517935
6425,6425,5.287657937736735,6.533165434605,2.303161869025147,70,57.40218738266779
2486,2486,4.676064760320358,6.889183518035768,2.299466640153315,67,62.85666693426702
5748,5748,4.756076121555961,6.228064404172577,2.385079598184377,52,45.10002217410298
884,884,3.9337815197709527,6.807601228493726,2.064357315710394,54,42.98746797731208
4915,4915,6.36843795318666,6.456712634295133,2.553838137165244,60,68.09214010569974
6211,6211,4.197191217696505,6.397101297851154,2.4507458454459434,73,54.660303621740994
9579,9579,5.442928730329557,6.712589838782001,2.702051174808723,57,52.09944821202186
212,212,6.790797779575765,6.797842675291212,2.1230176221245483,69,71.22450262571061
2276,2276,4.902564141824256,6.6851172036965645,2.5925754123033204,69,55.140685497931386
2329,2329,4.456493831283722,6.30931567994315,2.3576822277724783,60,57.178346862031965
4951,4951,5.426007884848269,6.520980195109943,2.2852897140050388,69,59.385667036555645
3320,3320,6.155185997300893,6.429411744764192,2.287854003686435,72,71.7975910036402
9835,9835,4.915913645293084,6.42438138301686,2.5247008977881675,74,57.12478648928205
4608,4608,5.618916015327607,6.278586523004086,2.367367302519909,76,60.12915420721596
1439,1439,5.097444975721421,6.826618427170399,2.2239735675787844,68,66.11593799923916
468,468,6.102245493711984,6.654242722950572,2.6675648486633885,72,66.95333659161369
5467,5467,4.5296907108843,6.662699564803635,3.014104858616756,69,59.56808620403366
3330,3330,5.0350117947758495,6.62956068538573,2.7314445024985354,60,55.54777317890792
5829,5829,4.481025709594732,6.726813513428991,2.7788213450866968,71,61.94556802905743
8608,8608,6.118313611485741,6.535968359717861,2.360193064698524,65,52.417580844839534
697,697,4.743163441248956,6.626035957527943,2.5207255352385416,64,49.43543754178446
7268,7268,5.348868582937824,6.421886252911113,2.3614065528643757,59,51.62252777091517
9145,9145,4.716063736314137,6.590636636290494,2.689406420105702,70,57.01562207028957
8181,8181,4.203030764181056,6.301400458067698,2.210799008560272,56,45.4060916417809
9939,9939,4.634190071829014,6.732055039186667,2.848338717964702,59,50.712171212278434
1315,1315,5.553890914373289,6.258738504903102,2.7056711116681016,58,53.31984778204317
2302,2302,4.964280322217549,6.698636404980316,2.5334741201916438,60,51.267423083023616
2040,2040,5.365447420994574,6.026971326139673,2.699132428395025,55,45.73610916351559
7109,7109,4.155092431202547,5.930802893910236,2.5283451219846933,69,60.10488390999831
3667,3667,5.117518963625628,6.135001000704184,2.6438266680400795,75,60.68473963971163
915,915,4.50285876202293,6.618790953738296,2.789465116559785,58,50.33428508553703
13,13,4.851946655383425,6.22027608417772,2.720232928908409,67,58.30064217900346
8584,8584,4.660665868754259,6.334541722593104,2.6043804066054834,54,42.21463919488866
6428,6428,6.203512358892234,6.082220445780863,2.51323077620705,61,64.9605821175038
1537,1537,4.692281328402018,7.095006701128579,2.158653745395815,50,43.96994817783391
737,737,5.326001868126557,6.52231708142438,2.4569422098875293,64,55.75493795973087
8202,8202,5.133779015605071,6.762026976645851,2.27210560758322,60,62.46858088104624
8653,8653,4.4431490495864185,6.671524834028071,2.709571428969654,62,47.28077775648752
454,454,4.347347559759952,6.368363047551979,2.6434716774974536,73,48.43514832010262
4346,4346,5.436888880833965,6.091648136866273,2.553200749226585,61,53.48347272958781
928,928,5.834447370601764,6.355716954729121,2.950043810516469,52,53.27779624043509
6292,6292,4.619165147394241,6.994193338379308,2.134719993764884,63,60.381580338630606
8282,8282,6.081828082514621,6.1863360258669,2.475850617165535,65,62.66932138008646
8723,8723,4.7357031288380025,6.4886219103442055,2.3681706925485,66,62.76981562456011
6474,6474,4.556160543687824,6.348801755941582,2.715729621768248,62,50.73858286599217
38,38,5.044530088306332,6.3993620907524695,2.4113913748798805,57,60.40027146657925
5771,5771,5.350585201201521,6.928941834464798,2.3120045448273774,55,57.40873168775491
2555,2555,4.272574691173609,6.52936573825421,2.288891560092017,74,61.37074603985845
7633,7633,4.655515385802912,6.504983312635667,2.419901595742988,68,63.80236873771203
9999,9999,5.094702049211959,6.591691380450702,2.384954783930979,67,55.26475742287267
6621,6621,4.94251130011344,6.538221075703117,2.6686132652110004,59,59.491569289466256
941,941,4.384124620004902,6.631955351126497,2.600685133423537,68,51.957488000464
7399,7399,5.001925438321916,7.14291573898869,2.7714448808892445,61,54.65472209191152
6129,6129,5.265696665827548,6.2837004780003465,2.963700315815047,64,52.2773769890046
9830,9830,5.143564694595908,6.429170116636896,2.3916057850571564,64,56.57085456322309
2681,2681,5.952030842080958,7.086263074755816,2.064351845847672,70,67.74197645144648
4355,4355,5.5339918892133335,6.467585886067012,2.226360426972485,69,59.002222739013625
3059,3059,5.491287156670548,6.463703344041865,3.0364085350660384,54,51.90910818704127
7881,7881,4.154953446962108,6.630356109879926,2.4802017148638518,62,55.67890407385515
739,739,4.44598975647494,6.390284966712486,2.2467616860597683,61,59.26811791698189
539,539,5.287095994579251,6.523464881259011,2.755789989536963,52,41.269029495792765
3326,3326,4.351997378069037,6.147611926853871,2.2061883260110737,59,54.859407913073056
4240,4240,5.298175065455851,6.887677861481508,2.916629195798724,56,60.218743062981815
1401,1401,5.151020313287112,6.692875893922277,2.489925493758189,52,57.732239420216864
4047,4047,4.315291485662831,6.871807299242521,2.3922427772026675,53,44.46652706772587
5138,5138,4.363964260075189,6.728228231332324,2.747538035225248,62,55.31730945599297
4230,4230,4.162798987476871,6.260089461907975,2.7836039035254263,68,53.81939545121797
4192,4192,5.18797038495766,6.500530319741417,2.761716137638041,55,50.89677908300134
9143,9143,4.692600648057221,6.369494921212554,2.7546378857194784,56,48.10830750587655
5539,5539,4.976443824855509,6.153670143899864,2.352573521456472,73,50.80289386563331
2693,2693,4.653730724600379,6.711923415561364,2.772856433024117,66,50.02937487330325
5341,5341,5.158274473657411,6.484251059427917,2.6156012283912995,63,61.65051873430306
9918,9918,5.223221719576854,6.698249537472726,2.5278273592234743,57,55.98096579435941
7671,7671,4.757718853703168,6.160606766592163,1.7620996346100888,68,55.33804558119159
9174,9174,4.645838157011345,5.980560118799141,2.978166385354769,60,60.71610730108071
1808,1808,5.870038286922137,6.981240098151248,2.3849226537876453,69,54.96971451654315
5112,5112,4.672184301091204,6.492722895198858,2.4926801174273163,66,58.4206155096224
3990,3990,5.533244877742893,6.20966576398506,2.707462933473811,53,50.48532474264736
3456,3456,4.3606994377321096,6.195342224700201,2.329006753842272,54,49.14411960267793
2908,2908,4.638804670893083,6.722263888939816,1.995519375082864,56,55.95027242162352
6652,6652,5.848292020526113,7.013896938744398,2.5643461997963173,47,53.98169490953309
8288,8288,4.905589939151648,6.567138829729665,2.498284771402333,43,41.96587663791024
6245,6245,4.060186949310216,6.709037068061476,2.505225382422412,77,52.19407801661385
