student_id,hours_studied,sleep_hours,social_media_time,tasks_completed,final_score
2446,5.243171490155558,6.791826535947545,2.6568603180423627,61,52.96538876703113
2447,5.343243073357845,6.605728940401945,2.6895430425165596,52,54.57214305887077
2448,4.491226566917225,6.581219949151148,2.6647598647361828,71,56.56837548381563
2449,4.491272375330266,7.120251304032107,2.226074320207398,67,57.6054237797073
2450,4.586021259083233,6.968449159364871,2.6439906857718247,53,38.61372166632627
2451,4.9139964141898105,6.124119235903695,3.1045910876040987,63,53.266957172645654
2452,5.39399591889608,6.725684232094051,1.947500819270847,70,56.87549294356796
2453,4.4511500297516005,6.524129510697818,2.0594216042063627,53,41.32987534231975
2454,5.241920061789895,6.388575541488762,2.781383430534983,63,61.841218533975095
2455,4.74643650789163,6.675078246980153,2.0677387542187917,53,41.48087553606728
2456,5.196013299639064,6.733595758376792,2.8533111416288546,50,51.5813755104943
2457,4.484032295270782,7.044547092268882,2.238626229416594,60,52.70190196093636
2458,4.493967476429911,6.821756947938823,2.259305286689592,48,49.50711459783949
2459,4.279859112977073,6.447075585963575,2.576205638297726,54,48.2017357096303
2460,4.843328246206002,6.570251142969306,2.22578236498647,64,54.86194179487579
2461,5.596580910228179,6.748157606872608,2.3282706501443404,57,62.56346086311426
2462,4.669553775774105,6.533342511542835,2.6212389762018877,53,50.24951309351876
2463,4.451926305343249,6.409144459990113,2.293686278883457,60,50.49990623012017
2464,5.557711707610181,6.249704934953016,2.600672390387471,55,53.393305347577424
2465,5.4655951396066955,6.4191483351287015,2.069935825580488,59,57.2584212885404
2466,4.734188115215987,6.481142137466019,2.476985900576283,52,46.82438260083319
2467,5.053089081048432,6.483383161565092,2.463413943872317,52,49.04858736495506
2468,5.511535958982128,6.695587190991246,2.320607695473699,68,55.51638308431657
2469,4.9557970513028575,6.428969448417645,2.5876732837465664,73,53.75576162378057
2470,4.973068280089978,6.7365884283871615,2.5601527634429564,57,55.72494427805665
2471,5.225724728544977,6.770572107846217,2.334742245002477,49,52.84993027975003
2472,5.599959933381851,6.3884710798985065,2.3668664645887265,64,56.130260245289925
2473,5.246123123928767,6.716947528229735,2.7044234494789823,62,54.969682446816485
2474,5.067717414782136,6.726123261038459,2.7585343054906226,58,54.40318445463685
2475,4.136349193321737,6.162112130327815,2.519996407996977,51,44.402962038835526
2476,5.178445577494904,6.395643207333043,2.514142471788583,62,49.70016979302796
2477,5.099637090665087,6.782233633184362,2.635721884431572,55,62.33920173155794
2478,5.62780192317112,6.31036273261685,2.31501848782574,68,62.28862192947087
2479,5.457870214769925,6.859766297585901,2.248817161095823,68,67.31478651674598
2480,4.8731886659263175,6.28758753767494,2.376798262063588,76,65.8532006091314
2481,4.739539754335438,6.655525179887353,2.4333563617005947,62,59.47798034959329
2482,5.304510756686487,6.540197743091437,2.5908291768108644,63,58.577245086984014
2483,4.615809534246744,6.927687857313605,2.5522625763057203,44,46.77089624732688
2484,5.163097179832964,6.181558443036738,2.3183696399037736,57,41.44628608880063
2485,4.7595304778543,5.977485541459226,2.704229098951329,61,53.384532931785685
2486,4.676064760320358,6.889183518035768,2.299466640153315,67,62.85666693426702
2487,4.032515294226885,6.588980306634958,2.2959148326454293,60,49.3200053406603
2488,4.712124668934388,6.9371199832914145,2.751569635207823,44,43.45015653502979
2489,4.933846846257849,6.395208960951728,2.365491332490934,59,49.77289495415572
2490,5.289247032670107,6.155956197502239,2.2856308373624827,54,51.63081869895556
2491,4.934323304649727,6.338547691406123,2.2467678425694375,65,55.33594863019021
2492,5.027971708994217,6.119984980495996,2.2913351793647974,74,68.64129170895725
2493,4.313716866763124,6.739359004136635,2.5747285873206125,59,39.64326787824424
2494,4.452074991372383,6.519672115086798,2.609907537595873,55,46.72211964970128
2495,5.626985554303715,6.911079940961909,2.389589146182806,57,65.93323251959293
2496,5.341142198210387,6.215410987521117,2.51806345399222,58,60.12013250287822
2497,4.441326645408139,6.5387783175767344,2.4201432419355395,60,48.63772918984999
2498,5.133467454137133,6.234977604670756,2.0825418415821284,62,63.13410056688527
2499,5.120491323211653,6.610447849206059,3.205309278285517,60,51.03796527688674
2500,4.56249751543273,6.248024851333932,2.2861836813883722,54,46.96426489926176
2501,4.47154698812864,6.619663659782722,2.741476860247002,63,48.637149722819224
2502,4.743986177031206,6.134648539187477,2.545757801075877,51,41.12105227545312
2503,5.0541375309877195,6.8155881940453265,2.086544295745131,57,48.70354587466116
2504,4.830924484762874,6.397507262629247,2.487722493566713,57,56.16717165621145
2505,5.3877477211739935,6.039904299170872,2.2715133522181707,78,70.01883506924509
2506,5.42762775795875,6.470891172516269,2.3146675956974803,71,65.96770345781476
2507,4.900259947259954,6.6850979494767415,2.482172281611979,44,56.608890037729
2508,4.762514056163615,6.320908820842339,2.8374892195046844,51,40.17967931421906
2509,4.662399183391686,6.903639556674105,2.799238084611276,41,47.06945106973365
2510,5.468262328528444,6.615533292118588,2.7050883028535817,60,51.989168403944646
2511,4.9353662500385775,6.352355998719873,2.4720474998724544,68,55.30211840203678
2512,5.218255801388485,6.528791973252012,2.0286595667369363,55,64.65138303840057
2513,5.329294752125168,6.505725171645355,2.451033042739486,52,48.619862602818245
2514,4.365970103757807,6.258255526115611,2.549116355499113,57,42.53000602013198
2515,4.822411585074288,6.725863016013758,2.047266246643556,67,55.54354278093367
2516,5.687291955570661,7.059566285207625,2.4863232333220897,66,55.957728080568735
2517,4.196945756130351,6.3159890187126955,2.3408289846303725,56,48.71760081117741
2518,5.851996753049883,6.305711721840032,2.616668402740475,54,46.66210092740856
2519,4.848526180497933,6.327082154493501,2.4979612872004617,70,59.72067946373325
2520,5.747499296480659,6.38598490778432,2.441951579811753,41,50.321866756107156
2521,3.895733260321109,6.33688459331154,2.209778411754288,60,50.709793428435376
2522,5.364820831323533,6.732992675935069,2.331893218340743,53,55.56994684619867
2523,4.756800180721715,5.951427325086423,3.0859968377482647,58,40.096703541257966
2524,5.58987622586538,6.627707775916114,2.203452529590572,73,58.7399472785126
2525,5.402486416937506,6.60673678011901,2.3943283103786723,51,48.79906513948646
2526,5.7007855436176635,6.976116906613824,1.9622320013406664,55,62.60557947529522
2527,4.3368242034276285,6.491849582891342,2.84745299788409,62,53.941934037884636
2528,4.319175755892356,6.421386443811035,2.7936447444055448,53,41.852180885924554
2529,5.118168365485302,6.212770823267541,2.279346669084798,51,49.6802728441642
2530,5.251318238265932,6.220500182106068,2.111808726039865,55,52.63372465898753
2531,4.401322470105873,6.915730914116411,2.41170577264223,55,52.21557699124125
2532,5.4655422794822694,6.783887428444284,2.57141815525265,55,59.828578719625526
2533,5.630242809985125,6.4099266513007205,2.3315338296231394,60,57.55667377149117
2534,4.8812349518617255,6.62133468540347,2.5391117191249934,57,56.71219788222229
2535,4.929240280826292,6.524725663376933,2.8959082285626017,67,56.34814430780472
2536,5.35289738593585,6.34335008629686,2.2235519678930893,62,54.397755364942874
2537,5.439129242362207,6.769265102087597,2.5669772678810765,53,45.20397583052609
2538,4.738606529032493,6.959107405021764,2.508124064839689,59,51.85129759444775
2539,5.101229322148052,6.535696161370719,2.2648795117035037,63,60.524447932484286
2540,6.023374897351994,6.42282521820685,2.0762889881370534,65,61.84195713200041
2541,4.878167156346696,6.945640200231126,2.3542142308086556,52,53.81772615739721
2542,5.143227029452044,6.6620009284124215,2.3535177128438423,58,54.9566488950863
2543,4.015483268710118,6.742804212255975,2.689780083727135,58,40.57214179416669
2544,4.995685098544967,6.186690592339443,2.3925755355251908,63,62.73812546417337
2545,6.22250607052929,6.843606719503877,2.1853904174270005,47,60.9356583224011
2546,5.331497593377657,6.597423916615437,2.877904551129033,59,50.766672667909596
2547,5.557860770302843,7.028947691352517,2.367462148937542,59,59.970366661389264
2548,4.368746565168475,6.655907567064365,2.063992392038161,70,59.59942921786496
2549,4.519409636232279,6.652754542064978,2.4783299203380498,52,47.832099371751546
2550,5.3081759002276385,6.250894329205929,2.822354445977403,58,53.65230510627461
2551,3.9813171803616547,6.346597529596332,2.407276200071139,50,42.76686394063108
2552,5.341822802314644,6.765101253079396,2.28794672199327,58,61.67796843265588
2553,5.330245888108732,6.127830461294215,2.648338629964869,61,56.70169266553273
2554,4.502956336784331,6.4669048331945085,1.9616080125237287,54,42.822311426062804
2555,4.272574691173609,6.52936573825421,2.288891560092017,74,61.37074603985845
2556,4.747504774467808,6.612367441135657,2.529801901058848,58,56.626898804943515
2557,4.5470671486246665,6.950599473049736,2.2188338961840235,60,53.74479898798453
2558,5.20490901513381,6.972577173546401,2.6151965660384713,67,65.0269709559118
2559,5.1376077866900065,6.5192445399765235,2.38649994356445,54,58.00035769683596
2560,4.5617845938856565,6.715986733486739,2.36710373950609,65,54.58863078574046
2561,4.537087928484847,6.309313203387273,2.295148013463105,57,48.005142702806516
2562,5.543415593279212,6.230280220286077,2.67637925495338,66,59.14536430808436
2563,4.454069080995848,6.967425090652703,2.389139261889984,51,45.15146887074532
2564,5.503940645099371,6.93585210684566,2.8617523886961296,62,63.404216874049744
2565,4.68064839658533,6.325172367886539,2.2468686958357282,72,64.74395271774694
2566,4.90459480237878,6.117324797625678,2.4197841810807494,67,59.8233833918735
2567,4.859358086652714,6.385697400122087,2.230100427301567,50,53.693942512511306
2568,4.925231004099747,6.293141909451473,2.6368000195327057,62,54.96576056964169
2569,5.466537425387273,5.914394865670861,2.740116970574486,54,51.81721024048147
2570,5.2229177925440196,6.527226826812216,2.2743176634534863,60,42.77473404740718
2571,5.092374918394848,6.984693148015087,2.2720419048309166,48,48.86180165452156
2572,5.614148831115243,6.788038277693124,2.2645203416648596,49,59.449864249311474
2573,5.120123398416376,6.652544247509697,2.6392223500423033,68,59.30819951014281
2574,5.018453669945532,5.963750280201454,2.4776486488997636,57,47.29588143140879
2575,4.618719193407191,5.946022447457723,2.476504206041985,67,68.33971085371175
2576,4.933301571083914,6.4633681850609435,2.5731941033898336,60,50.965355506727974
2577,4.626980498223802,6.537726181083662,2.4838181989974095,57,47.253858738871934
2578,4.182146051904505,6.961300165753825,2.54152403776651,52,45.71114640088423
2579,4.889990229751371,6.826152643104073,2.25945894436736,73,57.153428329136524
2580,5.143505610740719,6.668494530765814,2.3185658257656687,61,49.36571131195456
2581,5.887776743346837,6.554612225490709,2.3623826115189934,53,64.66387946756124
2582,5.375354883219035,6.326354990375705,2.5700813973894197,55,51.96965656357465
2583,4.587181018584666,6.3050233277038314,2.6763362568120086,60,53.40942468978131
2584,4.751486969454378,6.632841471178443,2.7669595123677255,64,55.059804562355716
2585,5.061289888710922,6.7727670196027185,3.1470361627874666,64,58.017275370490516
2586,5.235989297774909,6.423795783530095,2.4243315925497537,53,47.77405911744979
2587,5.6331797529611345,6.122535547417992,2.6009966236108566,67,63.43262764873392
2588,4.371787298716216,6.221718894090453,2.628853481294733,67,47.25010180036998
2589,5.288338353752107,6.61261820889408,2.6064304257896174,78,63.80398483975535
2590,5.518232753773458,6.405939817341258,2.498920354517842,47,49.999532963620005
2591,4.985816942056103,6.148571129324752,2.598262198188962,73,65.36844086565449
2592,5.492189638105324,6.1428830980826055,2.2855847937226925,77,68.87636972015864
2593,4.319948712906821,6.123605709670724,2.857977479596928,72,54.91441876306569
2594,4.458477271255714,6.607999579563884,2.1179721754765457,59,54.66231483714502
2595,4.572677568841734,6.466000575449464,2.7970649002352683,74,64.3321773324352
2596,6.280620391757543,6.626221410468012,2.124780029929568,74,62.24973240858197
2597,4.875266895410533,6.119236288161683,2.2398406399198887,48,51.4937512729485
2598,4.837664831120368,6.83134073548735,2.8650549082019596,65,66.26902555691885
2599,5.48911839831409,6.610562437843664,2.3046117041087677,43,52.39150003394228
2600,5.590303684534054,6.484003815129984,2.7985301308332367,63,58.676727924199724
2601,5.672376574960226,6.595004654841267,2.517539432774362,49,56.62338333042147
2602,4.199769414231873,6.419516706555154,2.485592090555746,77,59.01680685291565
2603,4.7422528853416726,6.4974377658913065,2.1933264488007436,60,52.02678794190922
2604,4.92505372147168,6.088290117220885,2.440079720221028,50,46.378206296279245
2605,4.903927371151178,6.578558797504924,2.512255179676048,64,54.67547263476438
2606,4.928434857904444,6.560258971719187,2.0008515447845197,74,66.66691378771868
2607,4.422123999942954,6.234882009732471,2.5211599947223555,61,50.42200694137282
2608,4.860265837087094,6.6656779130426145,2.2508761924731755,58,55.73699451219856
2609,4.630364671159781,6.624145730326953,2.2463809807802115,60,57.267605390069996
2610,4.1889558284496795,6.077809714417032,2.0322771585764965,53,52.98719376461397
2611,5.13876698115412,6.84366315559034,2.4716065801050493,67,53.49140119495218
2612,6.261274521954175,6.060668528613017,2.581655474788776,58,59.65123713276249
2613,5.226915954228941,6.587092208644335,2.5787177364791303,59,60.742262640720455
2614,5.130341821773858,6.465758777127665,2.1828677015116944,58,63.80142657688265
2615,5.184762139494047,6.925953294434702,2.8869535528423125,64,63.980586318902695
2616,5.101930265283746,6.610744406017412,2.7747664283800906,51,46.325899226593855
2617,5.415875265579007,6.236868484921785,2.550446966779288,67,57.24169216781791
2618,4.545333742601244,6.2355700834772305,3.2218887048237246,60,52.67511780060677
2619,4.402074975836596,6.783791017313457,2.609268901754694,56,34.5981324989917
2620,5.801567284350953,6.309671379003261,2.484685313857086,55,60.71689101817287
2621,6.014860571366791,6.245418335596616,2.650019017102279,58,55.920288058175935
2622,4.802310576790786,6.065433080842459,2.439018140277012,35,42.09369652828509
2623,4.495808828419072,6.913298905106305,1.9421030720292998,67,52.884232996973154
2624,6.167589430210228,6.702747571292009,2.374466922377544,50,60.08644125194123
2625,4.684331579742937,6.647766880938363,2.4063143762100294,51,45.83417703019443
2626,5.91599045135727,6.9994452544417,2.4392336400295065,57,53.071236809814756
2627,5.4585998418080095,6.706184949418082,2.416310486061151,63,64.35678698643429
2628,4.083481619494538,6.63169057919115,2.4873233514981736,54,43.478380255938866
2629,5.436632439171191,6.280090504909808,2.7055019833879546,59,58.02593645324525
2630,5.4840376127159765,6.446336764262543,2.8782648955860592,59,61.61216933422375
2631,4.128053534507723,6.46024502465497,2.0606478330440923,65,54.24007708748079
2632,5.955049441952303,6.357485081578265,2.2383340892235295,44,58.287820506540896
2633,5.173710995647781,6.384441377523939,2.6845256422671304,69,52.262969277564615
2634,5.120119791245392,6.507095394024217,2.7141510779504907,56,56.12971630089293
2635,4.885386209158237,6.910087298644223,2.612111555193203,78,60.873852021640104
2636,4.5495312454738555,6.267571695672304,3.1290540371804907,54,40.96243338668987
2637,5.0688596341360315,6.9330289323755645,2.786316564210557,70,57.634162970964056
2638,5.302925365302626,6.410830881910429,2.320565578350079,70,60.14863720586561
2639,4.44923394285903,6.9631324889061,2.599348766876481,60,53.48066880494977
2640,4.863372494256983,6.222159424783789,2.4534522699929777,60,61.798295456290276
2641,5.714290248401579,7.137753607450213,2.2412108061869818,48,54.150556050578054
2642,5.1903091012175935,6.104324700153171,2.4813873704624863,61,59.765135649334056
2643,4.610055322023973,6.1601939471819,2.543169195376689,68,58.58615911147652
2644,5.029372251485646,6.383096970542579,3.1772062908477605,65,56.38304623581381
2645,5.1306985563068155,6.325770504700447,2.712895912248688,53,54.34747704669756
2646,5.026850497178773,6.44236224521522,2.465109495120858,67,55.765260740838
2647,4.53632326262248,6.218357911432521,3.083161226829434,59,44.707861637157265
2648,4.804162021755068,6.567754456408223,2.614377798233423,67,51.2937224706384
2649,4.773150712081029,6.525521349343944,2.2789154297858567,61,52.85462788912382
2650,4.974713585752559,6.520329250533326,2.497213201742945,52,55.499310858014354
2651,4.525769811166412,6.4365102318465715,2.578916842559603,60,48.15327311435524
2652,5.405742695574207,6.296798913134224,2.9383619687653617,63,55.41964184296732
2653,4.775890312839867,6.577034989875936,2.8197809846613544,53,37.07140618282269
2654,4.884332570719655,6.665322750221183,2.36238214790561,67,59.11329608293065
2655,4.903040852679581,6.499275215578513,2.7683111243967513,44,45.23137775781995
2656,5.424852896552616,6.575245666013729,2.5831340166563646,61,57.945726751147745
2657,5.032454351810857,6.459179717246829,2.4983115302278422,41,44.91046858222882
2658,4.758387108683944,5.950723245439951,2.0567047079337426,59,51.680728251985556
2659,5.452031437530684,6.696135690283634,2.6095108107384375,60,55.65843281334252
2660,4.3918930769087545,6.686352446384477,2.3814014039129083,52,51.42475192256959
2661,4.850979365430317,6.7393746204341625,2.1428231594454705,62,54.18387286321998
2662,4.4293278474826385,6.129087998412276,2.6792902341761127,63,61.42002380474313
2663,5.505769269007519,6.490037204842036,2.330110220607863,69,60.30909271614115
2664,5.201103961393722,6.263696843685948,2.1848501773377986,53,55.47278570542002
2665,4.6600223827346205,6.837777498289639,2.49285533282712,58,57.38375746387164
2666,4.9939960129783705,6.50257532328779,2.8484852186312377,59,59.04855916093332
2667,5.297052313083585,6.178626852159449,2.826307311502228,67,61.16766361672717
2668,4.6290510763301835,6.97563632301279,2.458348373955341,50,55.979043086833585
2669,5.5149567828680555,6.00982515415507,2.0797990475043755,66,63.463188227611425
2670,5.159078647238887,6.731650631610665,2.5267551292758204,69,69.6698417417141
2671,5.024289812827985,6.504322297400647,2.6933997256713202,69,59.87861598162049
2672,5.296443645082164,6.517781271379068,2.749993368463864,52,47.90443903668901
2673,6.234766085110573,6.4287833039574425,2.109101166873175,60,62.971454533965144
2674,5.13137874837715,6.5143312353814755,2.519533621240457,53,53.41636418890323
2675,4.653457964666972,6.013514967443418,2.618631112908225,70,54.12739136078526
2676,4.901353222563957,6.395585327452336,2.933702367745887,71,60.692269563356966
2677,4.615348603682169,6.8689345581946855,2.580230323055147,64,54.77793731645779
2678,4.8390124808535715,6.822094739762422,2.309360546316425,63,55.64040783200402
2679,5.648777447136842,5.980337821692955,2.4083283960856137,70,64.84931636760471
2680,4.735821406870602,6.605857036377795,2.503098256279875,62,42.76573098753716
2681,5.952030842080958,7.086263074755816,2.064351845847672,70,67.74197645144648
2682,4.771182857459342,6.542766794997744,2.7238529261210904,64,46.4918609295977
2683,5.342774458363411,6.713798224671589,2.4557430362211874,63,62.140849626643174
2684,5.969005550907889,6.322770639992574,2.7198878540997034,60,65.17879920184905
2685,5.782537001940712,6.944981909011096,2.871559701912791,62,52.73215997742114
2686,5.331430001496502,6.2690530682450225,2.8013844456230723,57,51.83174673514508
2687,4.401290983087837,6.642136009010894,2.5280406885897406,59,49.189666753896226
2688,5.552209907930361,6.3754813538614306,2.243387126401821,63,55.35338718296234
2689,6.373264471638538,6.727577181487203,2.4321153166860383,79,70.83938507545116
2690,4.017309463419884,6.043155411338594,2.544172580508572,66,43.9643679568209
2691,5.331087838756773,6.588027694023206,2.7081114491060214,79,65.06771552569049
2692,5.08209836000075,6.38351325607933,2.5783106214135496,66,54.1846913548915
2693,4.653730724600379,6.711923415561364,2.7728564330241166,66,50.02937487330325
2694,4.819638957504051,6.1898190321333315,2.379368361302729,51,50.19677680191861
2695,4.5846850991040276,6.827826231472408,2.2160557516532804,65,54.63326328492176
2696,5.110083441591626,6.446949373628598,2.2937453425304124,66,62.2434886094558
2697,5.399630986599064,6.540895010848686,1.8553862185013166,75,67.61377997364005
2698,4.954888718487274,6.461460798649858,2.6137536303657884,68,60.40197208063698
2699,4.99160680335817,6.2144124966250205,2.7624878537719657,48,46.92845473237935
2700,4.950309923881053,6.42813749196271,2.457672094337778,67,58.89258037701567
2701,5.501655916136977,6.588640623032911,2.875559762200448,58,52.98188295826824
2702,5.145067632791254,6.765556156595464,2.663584992637496,73,57.76181537086669
2703,4.970975582106088,6.595481224986113,2.4240774815675934,65,48.62277755459687
2704,4.993889565672931,6.481438964641285,2.7395192950756,64,49.206131326471976
2705,4.408542767836977,6.601494126076791,2.768494799195059,70,57.588555570307896
2706,5.5608837834010645,6.447428312140809,2.320854176829988,67,67.78701521465044
2707,4.892919542609838,6.580390329187824,2.3638646243522965,50,50.548700106190005
2708,5.042509726394597,6.935296108228653,2.3123715883801683,50,52.01337698872103
2709,5.755147507560993,6.716657395985744,2.7910466472563717,69,69.92651885306523
2710,5.347319637305914,6.240323249689743,2.786585129890414,60,56.70115533644401
2711,5.062590240215591,6.498245868114208,2.3473035840173186,71,58.77318644254846
2712,5.282815884947571,6.256213439182417,2.972195418979383,53,47.54168616290144
2713,5.627785639011389,5.96674796083082,2.739270001887271,76,76.85677339488434
2714,4.981737557000794,6.832381268106095,2.5439639708710784,61,60.917575972469415
2715,6.347293569651415,6.558546032684685,2.4215791806716944,75,60.59025801141118
2716,5.290584713119544,6.636011053768092,2.5340224971696523,55,51.45510252555392
2717,5.294884032735436,6.479632966305392,2.7708241971413394,50,45.84090213899846
2718,5.5557626920556995,6.2173174580377735,2.395920076940709,72,64.23876900623338
2719,6.036594543903191,6.274346065796924,2.530539530450701,53,59.25262783394947
2720,5.224154719417979,6.564388945570463,2.4626599764708543,75,64.80006853814926
2721,4.183551221684628,6.714835386679163,1.9928787359027311,51,43.8111919796769
2722,4.823172697854051,6.393097000406187,2.651782079765843,54,56.538580611695075
2723,5.404571309672037,6.66652118205178,2.6352386831554395,71,67.032609046067
2724,5.316242987729657,6.154620912278839,1.957440529607726,58,59.453428076810646
2725,4.750121481492605,6.460564194145729,2.311275399226245,67,48.13359072436023
2726,4.836770911876965,6.881285861694986,2.8520837040541127,65,51.30786817792984
2727,5.592507739070803,6.629491848383771,2.411645722337419,59,55.259701808387405
2728,4.594331688063005,6.163428064234948,2.2805719014507577,58,55.665363244321696
2729,4.669353991337484,6.59880498436719,2.015950613644652,53,38.781832830095844
2730,4.592365855529994,6.489111418276236,2.4653193122151,63,55.137727676963905
2731,4.643650824484628,6.4151988808757325,2.681775350342676,59,57.44560826614111
2732,4.675755757276409,6.429829540957921,2.6684610078588213,73,62.786437194848595
2733,3.5251562372249468,6.837403859759722,2.211693347730345,49,40.13197187383871
2734,4.3552639724305795,6.574417352671365,2.609927732645305,58,49.2227051405582
2735,5.227339725696438,6.065555092232597,2.6895542349631185,49,47.845823478581124
2736,5.400167621489734,6.1847129906845,2.2217360873569825,66,64.11057084377892
2737,5.247798735234607,6.156693619125326,2.5240896317002726,60,57.59592665577691
2738,5.341668907611432,6.185341745151174,2.5858602425235935,67,64.27777139546166
2739,5.044053439668188,6.319902998790001,2.4137579150578063,48,56.27123187379463
2740,5.920661533124481,6.547197864414726,2.816189960391749,46,47.879415970101434
2741,4.667514835904196,6.149562411774008,2.1261747947144913,57,45.54620042886971
2742,5.195428286237197,6.799878771773067,2.6952289611868285,67,54.51229248178714
2743,5.236770463583822,6.4132133920574255,2.2818481792278247,58,53.12904525578648
2744,5.417753208496352,6.338950753863229,2.5815402843608504,51,46.54724302391652
2745,4.9204448612964296,6.470690644173597,3.089335720923069,55,42.2721678710436
2746,5.027778494053496,6.439938767505098,2.132384026393596,51,49.25589481539822
2747,5.368213006227186,6.467967229869416,2.6160059396069584,69,57.60468306228797
2748,4.310266455652416,6.582908307295567,2.449173436022406,59,57.2269111041627
2749,5.1924838209344895,6.381677292965574,2.5249316002948117,58,44.33568234545423
2750,4.413530307431416,6.323804105767649,2.7711775120155155,46,37.73667044544078
2751,4.6022352776083775,6.822641660479755,2.69672922274206,54,46.113693775034996
2752,4.5328996098144305,6.32037495305418,2.4249604647307095,54,48.33241579625658
2753,4.624973047070941,6.004080811288646,2.6657077937202334,53,53.35463909658276
2754,4.879723884727648,6.427839095271574,2.613435496860385,67,44.72350839393202
2755,4.825803217309486,6.565154134228636,2.18901456291293,75,58.21711980052467
2756,4.810365166616781,6.908202579342469,2.6606278012042264,49,43.85931679181305
2757,4.306419361340324,6.7092570108924905,2.5451844174789584,60,46.33492869798716
2758,5.965608378624093,6.582586619384255,2.3153821014950617,58,59.545773743321995
2759,4.891396013395141,6.231102264754624,2.805513889928379,69,52.78428452725316
2760,4.857053686230949,6.6614995387519915,2.655915657184033,74,59.804597557244165
2761,4.255483230249338,6.275314483307832,2.4058434205688113,57,44.85818156186303
2762,4.293467307543736,6.59483813804012,2.698059456903009,68,55.10525417470553
2763,5.136254726888172,6.519620518659101,2.7810412493533234,71,54.01699879337108
2764,5.312880230752446,6.352152461774272,2.525584167945387,56,51.57833211627516
2765,5.193946564896634,6.536876780375226,2.8140930022136645,65,57.30745440204837
2766,3.7201807351949956,6.640287252561416,2.822660693642829,66,59.07710751403874
2767,4.743331348672558,6.177017278332409,2.342980837036248,61,48.61670928062658
2768,3.950167749179951,6.316151223120755,2.116023152325961,59,49.83069312602434
2769,5.407540912183072,6.565204706896618,2.066447992429358,65,71.64824748612853
2770,4.698228607422554,6.690371079343427,2.9835231235435997,59,54.37467237467683
2771,5.454875641970671,6.556398921375765,2.130737645656253,72,67.9336339793828
2772,3.854756067220588,6.143385432577629,2.6182647797059673,58,45.98393118540519
2773,5.678304669723584,6.158847196449747,2.718626045898055,69,61.284390369994604
2774,4.6829460189088765,6.659732856960447,2.6311307557582926,49,44.82746204588188
2775,5.197270732405829,6.226126047528253,2.188508434291663,51,44.15050326029269
2776,4.111949625346446,6.657655114372796,1.8764398076550237,68,56.92953919182762
2777,5.2857077712488065,6.8563132840630585,2.350816643282132,58,52.734186851738144
2778,5.024009076724947,6.639723222998807,2.465880143134029,56,57.65016049318431
2779,5.01695468482342,7.081022263504165,2.4386962908611514,49,46.69076078121778
2780,4.654090728223541,6.659171346140064,2.3751957615069563,60,48.04990569756826
2781,4.661181579151345,6.786433474736489,2.023161881017357,65,49.78966414382495
2782,5.4058577401725225,6.426742478497454,2.238999550482654,46,53.42750462186368
2783,5.186448646476253,6.512154343488388,2.4672316043996343,56,53.63146768002385
2784,5.567636306730681,6.584601655984545,2.8789967947836437,52,48.03707760573511
2785,4.70465009987945,6.889844928675298,3.011906606912365,61,49.76442254517296
2786,4.280047690444418,6.522918799795489,3.009603411409783,49,35.671862409393334
2787,4.331035005873151,6.345797780657473,2.169595286061763,58,43.0505714866446
2788,5.477485118047949,6.422739040658495,2.612581490697441,76,62.077471570263874
2789,5.088331012897913,6.452257605638917,2.4970915907957827,60,58.7547324098283
2790,4.3989489255221965,6.190548474163307,2.369943002641519,79,67.64255288483272
2791,4.9622020496277175,6.144146438268036,2.4044396467401077,51,47.255363074495754
2792,5.001246245996618,6.765361019639801,2.4910427591661235,50,55.210314139001404
2793,5.599187766419913,6.2101976568854695,2.726591499327271,64,63.34494960493678
2794,4.3566869095473155,6.359569792166733,2.8129922800277445,62,55.038738337740924
2795,5.145045877581512,6.461583020050941,2.8087983758255546,71,62.16163722327318
2796,5.042669367724565,6.578538696473047,2.063291241112862,70,60.22395076815681
2797,4.869571876976779,6.587739756152003,2.578367427581709,64,60.27996142908749
2798,5.684519150143729,6.41016840155606,2.247469115341891,68,60.40732231762966
2799,5.005053645255885,6.767792750012896,2.3698546054673315,63,54.23219163392002
2800,4.58150870181409,6.290947493553289,2.2886374145327113,62,52.72730942623868
2801,5.328066940311326,6.5135209144623865,2.5448950198292777,62,62.510756460244345
2802,4.8249712102015145,6.4197383994206225,3.017741393842683,57,43.004339483470936
2803,4.939240504137066,5.726815366756741,2.7887885557189764,47,42.981129933795664
2804,5.683155060088977,6.252370845582342,2.1676706658611296,72,59.39411602011735
2805,5.714118089109965,6.254011055545371,2.9737449104923597,69,53.641401517453076
2806,5.041417185045984,6.860019414799158,2.516171258530764,71,57.52223298002184
2807,4.837122154487944,6.581988326298965,1.9080912025652603,53,48.0143773434642
2808,4.04938275336857,6.427523277685662,2.696291821345182,63,43.02929570667317
2809,4.907348745196833,6.315677916320953,2.4442358264265636,60,49.13282573274333
2810,4.415555112132365,6.550872163412655,2.544293282301304,50,35.91928209886832
2811,5.5898693569037645,6.1884599232317195,2.8723558547023345,58,51.12043214056165
2812,5.269495602657105,6.54286863676503,2.480497469242252,69,60.9607630560107
2813,6.247344561506241,6.504700184582222,2.232885912271208,61,66.56016373711424
2814,4.617310931621234,6.579859526717334,2.4566887459122766,65,49.78039401856206
